date,month,price_nominal,volume,price_real_lag1,price_real_lag2,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,target_price_real
2023-01-01,1,5.80655,33706995.83,1.2559612922823231,1.3023379153588053,False,False,False,False,False,False,False,False,False,False,False,1.262815075792175
2023-02-01,2,5.761150000000001,26553569.25,1.262815075792175,1.2559612922823231,True,False,False,False,False,False,False,False,False,False,False,1.2504938030431294
2023-03-01,3,5.6196,26885685.79,1.2504938030431294,1.262815075792175,False,True,False,False,False,False,False,False,False,False,False,1.221413201764872
2023-04-01,4,5.5636,41021623.02,1.221413201764872,1.2504938030431294,False,False,True,False,False,False,False,False,False,False,False,1.2077978464744703
2023-05-01,5,5.953,55721253.51,1.2077978464744703,1.221413201764872,False,False,False,True,False,False,False,False,False,False,False,1.267836606039954
2023-06-01,6,5.7909,39109432.13,1.267836606039954,1.2077978464744703,False,False,False,False,True,False,False,False,False,False,False,1.1725080483508472
2023-07-01,7,5.7308,77721465.17999999,1.1725080483508472,1.267836606039954,False,False,False,False,False,True,False,False,False,False,False,1.1103834453895487
2023-08-01,8,6.0299499999999995,56134419.77,1.1103834453895487,1.1725080483508472,False,False,False,False,False,False,True,False,False,False,False,1.145267896146322
2023-09-01,9,5.6627,30822114.78,1.145267896146322,1.1103834453895487,False,False,False,False,False,False,False,True,False,False,False,1.0963176643692405
2023-10-01,10,5.731450000000001,56450427.01,1.0963176643692405,1.145267896146322,False,False,False,False,False,False,False,False,True,False,False,1.1356602203376398
2023-11-01,11,6.5248,111983207.66,1.1356602203376398,1.0963176643692405,False,False,False,False,False,False,False,False,False,True,False,1.2774438592712962
2023-12-01,12,7.0571,93039861.89,1.2774438592712962,1.1356602203376398,False,False,False,False,False,False,False,False,False,False,True,1.3253516630044886
2024-01-01,1,7.17825,82016959.2,1.3253516630044886,1.2774438592712962,False,False,False,False,False,False,False,False,False,False,False,1.3199680041190098
2024-02-01,2,7.3312,59263687.65,1.3199680041190098,1.3253516630044886,True,False,False,False,False,False,False,False,False,False,False,1.3164775175980463
2024-03-01,3,7.5095,44789119.73,1.3164775175980463,1.3199680041190098,False,True,False,False,False,False,False,False,False,False,False,1.3189370521287058
2024-04-01,4,7.74755,35764476.08,1.3189370521287058,1.3164775175980463,False,False,True,False,False,False,False,False,False,False,False,1.3269079262862231
2024-05-01,5,7.74625,31551373.63,1.3269079262862231,1.3189370521287058,False,False,False,True,False,False,False,False,False,False,False,1.304653552059824
2024-06-01,6,6.96485,6341688.54,1.304653552059824,1.3269079262862231,False,False,False,False,True,False,False,False,False,False,False,1.2436343832583387
2024-07-01,7,7.0283,102678532.65,1.2436343832583387,1.304653552059824,False,False,False,False,False,True,False,False,False,False,False,1.2420563390237866
2024-08-01,8,6.9869,59660428.52,1.2420563390237866,1.2436343832583387,False,False,False,False,False,False,True,False,False,False,False,1.237254520019125
2024-09-01,9,7.8307,110639463.98,1.237254520019125,1.2420563390237866,False,False,False,False,False,False,False,True,False,False,False,1.3447648159914822
2024-10-01,10,8.09225,92514585.45,1.3447648159914822,1.237254520019125,False,False,False,False,False,False,False,False,True,False,False,1.370545694736129
2024-11-01,11,8.241050000000001,29368524.46,1.370545694736129,1.3447648159914822,False,False,False,False,False,False,False,False,False,True,False,1.3433501230704028
2024-12-01,12,8.1992,22908715.93,1.3433501230704028,1.370545694736129,False,False,False,False,False,False,False,False,False,False,True,1.3231131694879696
2025-01-01,1,8.3421,5165737.0,1.3231131694879696,1.3433501230704028,False,False,False,False,False,False,False,False,False,False,False,1.3110531361486115
2025-02-01,2,9.0032,18597646.15,1.3110531361486115,1.3231131694879696,True,False,False,False,False,False,False,False,False,False,False,1.3642659069901353
2025-03-01,3,9.75945,31969666.11,1.3642659069901353,1.3110531361486115,False,True,False,False,False,False,False,False,False,False,False,1.396701252236136
2025-04-01,4,10.9382,27297013.5,1.396701252236136,1.3642659069901353,False,False,True,False,False,False,False,False,False,False,False,1.464656338292203
2025-05-01,5,10.3,17367655.7,1.464656338292203,1.396701252236136,False,False,False,True,False,False,False,False,False,False,False,1.3469686666317937
2025-06-01,6,10.5,4740728.0,1.3469686666317937,1.464656338292203,False,False,False,False,True,False,False,False,False,False,False,1.2366908508433054
2025-07-01,7,10.9834,75460003.4,1.2366908508433054,1.3469686666317937,False,False,False,False,False,True,False,False,False,False,False,1.276812908325777
2025-08-01,8,10.7027,48351409.85,1.276812908325777,1.2366908508433054,False,False,False,False,False,False,True,False,False,False,False,1.2350789327917284
2025-09-01,9,11.5506,70810776.5,1.2350789327917284,1.276812908325777,False,False,False,False,False,False,False,True,False,False,False,1.3058165168729865
2025-10-01,10,11.8842,36067978.6,1.3058165168729865,1.2350789327917284,False,False,False,False,False,False,False,False,True,False,False,1.3288234899478946
2025-11-01,11,11.9782,21238059.6,1.3288234899478946,1.3058165168729865,False,False,False,False,False,False,False,False,False,True,False,1.3393340340362725
