date,crop,price_nominal,price_real,volume
2025-06-17,wheat,12.4587,1.5875202283413397,2116863.5
2025-06-18,wheat,12.9418,1.6490780973253991,2380520.0
2025-06-19,wheat,12.7876,1.629429528918564,613294.0
2025-06-20,wheat,12.5837,1.603448056167892,498568.0
2025-06-23,wheat,12.8138,1.6327680016310095,1840320.0
2025-06-24,wheat,12.7804,1.6285120860357547,4713658.0
2025-06-25,wheat,12.8947,1.6430764918003542,3594664.5
2025-06-26,wheat,13.0348,1.660928401228354,4205677.0
2025-06-27,wheat,13.0403,1.6616292256527223,4626192.0
2025-06-30,wheat,13.0095,1.6577046088762597,5914006.0
2025-07-01,wheat,12.2,1.4900217396614477,402600.0
2025-07-02,wheat,12.8334,1.5673807371943622,1183365.0
2025-07-03,wheat,12.9809,1.5853953442927282,6571444.0
2025-07-04,wheat,12.7859,1.5615794230440412,3730684.0
2025-07-07,wheat,13.1612,1.6074159114780526,2015376.6
2025-07-08,wheat,12.4386,1.519162656635482,1768513.4
2025-07-09,wheat,13.0327,1.5917218300398153,2869796.0
2025-07-10,wheat,12.9914,1.586677740052273,3729827.0
2025-07-11,wheat,12.4076,1.5153765358215885,1398710.0
2025-07-14,wheat,13.1583,1.6070617259825597,3700390.0
2025-07-16,wheat,12.7507,1.5572803439263294,3514482.8
2025-07-17,wheat,12.51,1.527882947800386,3602242.5
2025-07-18,wheat,12.8422,1.5684555069737902,2702775.0
2025-07-21,wheat,12.6277,1.5422579936002343,1145331.0
2025-07-22,wheat,12.4156,1.5163535992574315,2445368.0
2025-07-23,wheat,13.181,1.6098341434817651,6533282.0
2025-07-24,wheat,12.677,1.5482791470236204,786736.0
2025-07-25,wheat,12.5771,1.536078067368524,4258734.0
2025-07-28,wheat,12.7887,1.5619213952465865,4727340.5
2025-07-29,wheat,12.2611,1.497484061652703,2735937.1
2025-07-30,wheat,12.3394,1.5070470700310217,1203340.0
2025-07-31,wheat,12.5522,1.5330369574244609,4067408.0
2025-08-01,wheat,12.3046,1.5133134093396794,1850619.0
2025-08-04,wheat,12.0935,1.487350723782115,2669408.6
2025-08-05,wheat,12.2101,1.5016910797082734,7506536.0
2025-08-06,wheat,12.3137,1.5144325966375185,3915268.0
2025-08-07,wheat,12.1795,1.4979276586847703,2906648.0
2025-08-08,wheat,12.4369,1.5295846708236478,3728581.8
2025-08-11,wheat,12.2171,1.5025519930143034,2706337.2
2025-08-12,wheat,12.3901,1.5238288504347612,2015006.9
2025-08-13,wheat,12.7123,1.5634554600351744,3747063.0
2025-08-14,wheat,12.661,1.5571461953781252,5620207.0
2025-08-15,wheat,12.4913,1.5362751970876531,3953136.5
2025-08-18,wheat,12.2577,1.507545290189278,3676383.5
2025-08-19,wheat,12.4572,1.5320813194111351,1102213.0
2025-08-20,wheat,12.6399,1.5545511566985204,9260022.0
2025-08-21,wheat,12.5423,1.542547565460158,1992220.0
2025-08-22,wheat,12.7023,1.5622255838837027,8727852.5
2025-08-25,wheat,12.6144,1.551414972512268,2725853.2
2025-08-26,wheat,12.7004,1.561991907414923,7341727.5
2025-08-27,wheat,12.7131,1.563553850127292,3943417.9
2025-08-28,wheat,12.6053,1.5502957852144288,4484453.0
2025-08-29,wheat,12.8057,1.5749425032899185,6310381.0
2025-09-01,wheat,12.7586,1.5374215238531337,4552532.0
2025-09-02,wheat,12.6606,1.5256124453227615,2815217.0
2025-09-03,wheat,13.0444,1.5718606528733416,4730037.0
2025-09-04,wheat,13.111,1.5798860062419418,4988228.2
2025-09-05,wheat,13.123,1.5813320158579054,4255775.6
2025-09-08,wheat,13.0957,1.5780423439815876,4890598.0
2025-09-09,wheat,12.9824,1.5643896031908613,14171823.5
2025-09-10,wheat,13.2473,1.5963102654632653,10083675.2
2025-09-11,wheat,13.1923,1.5896827213900973,8624451.6
2025-09-12,wheat,13.1701,1.587007603600564,6378258.2
2025-09-15,wheat,13.4065,1.6154939930350536,10508307.6
2025-09-16,wheat,13.4171,1.6167713015291552,8337089.5
2025-09-17,wheat,13.643,1.6439924325496766,14351360.8
2025-09-18,wheat,13.6291,1.6423174714111848,10381522.0
2025-09-19,wheat,13.5575,1.6336896140359334,11016972.5
2025-09-22,wheat,13.7108,1.652162386879873,12282841.5
2025-09-23,wheat,13.7647,1.6586573800715776,15124544.0
2025-09-24,wheat,13.8566,1.6697314037138349,18415314.9
2025-09-25,wheat,13.6846,1.6490052658850185,17846740.0
2025-09-26,wheat,13.8267,1.666128429754058,9124379.5
2025-09-29,wheat,13.9616,1.6823839878535194,20132500.5
2025-09-30,wheat,14.028,1.6903852410618532,10817432.3
2025-10-01,wheat,14.1304,1.6708327913823886,12369173.3
2025-10-02,wheat,13.8675,1.639746485201783,13093558.9
2025-10-03,wheat,13.6708,1.616487921391493,7945662.5
2025-10-06,wheat,13.7878,1.6303224509583665,12239542.5
2025-10-07,wheat,13.9702,1.6518901278215936,14989869.4
2025-10-08,wheat,13.9867,1.65384115122205,10960985.5
2025-10-09,wheat,13.8805,1.6412836551536576,16111828.5
2025-10-10,wheat,13.8211,1.6342599709120145,15286561.0
2025-10-13,wheat,13.9732,1.6522448593489494,9174681.0
2025-10-14,wheat,13.6456,1.6135081765617054,8545827.7
2025-10-15,wheat,13.828,1.6350758534249328,8226393.5
2025-10-16,wheat,13.8892,1.6423123765829897,8208670.6
2025-10-17,wheat,13.6581,1.614986224592354,4439159.5
2025-10-20,wheat,13.8089,1.6328173960341013,10242214.0
2025-10-21,wheat,13.7258,1.622991332726348,4544464.6
2025-10-22,wheat,13.6996,1.6198933440541083,5349707.0
2025-10-23,wheat,13.817,1.6337751711579618,4102273.5
2025-10-24,wheat,13.5375,1.6007260171926545,4542365.6
2025-10-27,wheat,13.8554,1.638315734708115,2316351.0
2025-10-28,wheat,13.778,1.6291636613023377,2174314.0
2025-10-30,wheat,13.8348,1.6358799115536056,5515941.7
2025-10-31,wheat,13.8219,1.6343545659859762,7517203.0
2025-11-03,wheat,13.5187,1.5985030329545589,9516875.5
2025-11-04,wheat,13.5724,1.604852727294226,9814869.9
2025-11-05,wheat,13.5456,1.601683792316515,4716327.06
2025-11-06,wheat,13.5101,1.5974861359094723,10662947.3
2025-11-07,wheat,13.5924,1.607217604143264,6116503.8
2025-11-10,wheat,13.6228,1.610812216953802,5973317.0
2025-11-11,wheat,13.6414,1.6130115524234074,6055353.0
2025-11-12,wheat,13.3894,1.5832141041255277,1394235.5
2025-11-13,wheat,13.7444,1.6251906681959536,4858097.82
2025-11-14,wheat,13.7302,1.6235116056331365,4280610.5
2025-11-17,wheat,13.7575,1.6267396625320736,3836558.0
2025-11-18,wheat,13.6284,1.6114743824715323,2987756.8
2025-11-19,wheat,13.8299,1.6353005167255914,3676276.0
2025-11-20,wheat,13.5807,1.6058341511865768,5074287.6
2025-11-21,wheat,13.6555,1.6146787906019793,3655172.0
2025-11-24,wheat,13.7682,1.628004871646309,5905423.38
2025-11-25,wheat,13.5229,1.5989996570928569,943626.0
2025-11-26,wheat,13.8656,1.6395218219011245,2388484.0
2025-11-27,wheat,13.8657,1.6395336462853696,4611717.0
