"DateTime","Fiyat (open)","Fiyat (high)","Fiyat (low)","Fiyat (close)","Ağ. Ort. Fiyat","Hacim"
"2019-10-25 00:00:00",1.15,1.15,1.125,1.125,1.1469,242916
"2019-10-28 00:00:00",1.09,1.09,1.09,1.09,1.09,29604.4
"2019-10-30 00:00:00",1.15,1.15,1.15,1.15,1.15,89056
"2019-10-31 00:00:00",1.09,1.11,1.09,1.11,1.0949,39481.4
"2019-11-01 00:00:00",1.12,1.122,1.03,1.115,1.1111,265944.08
"2019-11-04 00:00:00",1.13,1.13,1.07,1.07,1.1103,187493.7
"2019-11-05 00:00:00",1.1,1.11,1.1,1.1,1.1061,126267.6
"2019-11-06 00:00:00",1.135,1.15,1.1,1.1,1.1125,447457
"2019-11-07 00:00:00",1.145,1.145,1.11,1.11,1.1144,175547.2
"2019-11-08 00:00:00",1.13,1.13,1.13,1.13,1.13,39211
"2019-11-11 00:00:00",1.13,1.13,1.13,1.13,1.13,63280
"2019-11-12 00:00:00",1.11,1.125,1.11,1.125,1.113,111011.4
"2019-11-13 00:00:00",1.12,1.12,1.12,1.12,1.12,133078.4
"2019-11-14 00:00:00",1.15,1.15,1.1,1.1,1.143,143421
"2019-11-18 00:00:00",1.12,1.15,1.12,1.15,1.1369,140912.8
"2019-11-19 00:00:00",1.1,1.15,1.1,1.114,1.1297,385017.24
"2019-11-20 00:00:00",1.125,1.125,1.125,1.125,1.125,36517.5
"2019-11-21 00:00:00",1.14,1.16,1.14,1.16,1.15,2300
"2019-11-22 00:00:00",1.14,1.16,1.14,1.15,1.1513,339002
"2019-11-25 00:00:00",1.15,1.15,1.15,1.15,1.15,30774
"2019-11-26 00:00:00",1.15,1.16,1.145,1.16,1.151,274131.4
"2019-11-27 00:00:00",1.15,1.165,1.135,1.15,1.1448,185274.96
"2019-11-28 00:00:00",1.169,1.169,1.16,1.165,1.1662,148129.46
"2019-11-29 00:00:00",1.165,1.169,1.14,1.14,1.16,211102.54
"2019-12-02 00:00:00",1.17,1.175,1.16,1.175,1.1699,175540.17
"2019-12-03 00:00:00",1.16,1.18,1.1385,1.18,1.158,236016.53
"2019-12-04 00:00:00",1.18,1.18,1.15,1.15,1.1546,106519
"2019-12-05 00:00:00",1.18,1.19,1.16,1.18,1.1834,250151.22
"2019-12-06 00:00:00",1.2,1.201,1.18,1.185,1.194,422404.8
"2019-12-09 00:00:00",1.18,1.24,1.17,1.2,1.1927,892481.4
"2019-12-10 00:00:00",1.21,1.22,1.2,1.212,1.2082,398377.8
"2019-12-11 00:00:00",1.2,1.235,1.13,1.13,1.1973,243796.7
"2019-12-12 00:00:00",1.17,1.2,1.16,1.2,1.1897,263897.4
"2019-12-13 00:00:00",1.17,1.24,1.17,1.2,1.2071,322744.4
"2019-12-16 00:00:00",1.2,1.22,1.18,1.2,1.2022,550808.88
"2019-12-17 00:00:00",1.2,1.22,1.2,1.22,1.2168,85762
"2019-12-18 00:00:00",1.2,1.23,1.2,1.2,1.2146,700887.2
"2019-12-19 00:00:00",1.2,1.21,1.2,1.2,1.2031,158304.2
"2019-12-20 00:00:00",1.2,1.23,1.2,1.23,1.2196,104840.8
"2019-12-23 00:00:00",1.2,1.32,1.2,1.22,1.2309,444298.09
"2019-12-24 00:00:00",1.2,1.225,1.2,1.2,1.2105,439125.59
"2019-12-25 00:00:00",1.2,1.24,1.18,1.24,1.2069,396117.42
"2019-12-26 00:00:00",1.2,1.21,1.188,1.21,1.1967,381852
"2019-12-27 00:00:00",1.2,1.2,1.19,1.2,1.1959,130998
"2019-12-30 00:00:00",1.19,1.21,1.12,1.21,1.199,189989.88
"2019-12-31 00:00:00",1.199,1.225,1.199,1.225,1.2138,184330.14
"2020-01-02 00:00:00",1.21,1.22,1.19,1.21,1.2076,408039.2
"2020-01-03 00:00:00",1.221,1.221,1.2,1.216,1.2107,270637.56
"2020-01-06 00:00:00",1.222,1.25,1.2,1.215,1.2173,822208.46
"2020-01-07 00:00:00",1.21,1.27,1.21,1.25,1.2338,251032.4
"2020-01-08 00:00:00",1.21,1.25,1.205,1.24,1.229,285582.8
"2020-01-09 00:00:00",1.23,1.24,1.22,1.23,1.2303,358397.8
"2020-01-10 00:00:00",1.22,1.25,1.2,1.23,1.2262,253071.4
"2020-01-13 00:00:00",1.23,1.25,1.211,1.25,1.2343,544069.97
"2020-01-14 00:00:00",1.225,1.24,1.21,1.21,1.2273,546439.3
"2020-01-15 00:00:00",1.22,1.26,1.2,1.21,1.2333,514811.78
"2020-01-16 00:00:00",1.2325,1.245,1.215,1.235,1.2301,1360766.1
"2020-01-17 00:00:00",1.245,1.245,1.21,1.21,1.2292,699994.1
"2020-01-20 00:00:00",1.235,1.2425,1.22,1.22,1.2317,529317.6
"2020-01-21 00:00:00",1.23,1.25,1.22,1.22,1.2372,1508272.95
"2020-01-22 00:00:00",1.23,1.258,1.225,1.225,1.2467,360336.8
"2020-01-23 00:00:00",1.25,1.27,1.22,1.27,1.2427,726030.9
"2020-01-24 00:00:00",1.24,1.32,1.2,1.235,1.2496,270137.8
"2020-01-27 00:00:00",1.25,1.275,1.22,1.27,1.2476,800230.1
"2020-01-28 00:00:00",1.23,1.25,1.225,1.225,1.242,172559
"2020-01-29 00:00:00",1.235,1.276,1.23,1.25,1.2468,280739.64
"2020-01-30 00:00:00",1.241,1.26,1.225,1.24,1.2435,630179.2
"2020-01-31 00:00:00",1.25,1.255,1.23,1.245,1.2483,442699.5
"2020-02-03 00:00:00",1.26,1.285,1.225,1.285,1.2499,297494.74
"2020-02-04 00:00:00",1.25,1.265,1.235,1.265,1.2539,810429.96
"2020-02-05 00:00:00",1.245,1.282,1.24,1.282,1.2484,508519.38
"2020-02-06 00:00:00",1.25,1.255,1.24,1.245,1.2456,631334.84
"2020-02-07 00:00:00",1.245,1.265,1.23,1.265,1.2548,788857.7
"2020-02-10 00:00:00",1.25,1.29,1.25,1.29,1.2566,458247.56
"2020-02-11 00:00:00",1.26,1.265,1.245,1.255,1.2574,620301.7
"2020-02-12 00:00:00",1.26,1.275,1.25,1.275,1.2606,1656577.44
"2020-02-13 00:00:00",1.26,1.28,1.255,1.263,1.2619,928681.06
"2020-02-14 00:00:00",1.255,1.28,1.245,1.25,1.2645,498325.1
"2020-02-17 00:00:00",1.256,1.27,1.25,1.27,1.2611,138533.55
"2020-02-18 00:00:00",1.25,1.27,1.25,1.25,1.2592,893599.6
"2020-02-19 00:00:00",1.255,1.268,1.24,1.265,1.2577,884586.8
"2020-02-20 00:00:00",1.26,1.27,1.255,1.255,1.2606,590217.8
"2020-02-21 00:00:00",1.26,1.27,1.25,1.255,1.2596,891812.28
"2020-02-24 00:00:00",1.23,1.28,1.23,1.25,1.2579,741120.9
"2020-02-25 00:00:00",1.265,1.28,1.25,1.269,1.2619,1044012.36
"2020-02-26 00:00:00",1.26,1.275,1.255,1.272,1.2652,1201351.12
"2020-02-27 00:00:00",1.26,1.275,1.26,1.275,1.265,707467.4
"2020-02-28 00:00:00",1.26,1.275,1.255,1.273,1.2635,662125.62
"2020-03-02 00:00:00",1.265,1.29,1.25,1.25,1.2728,564375.3
"2020-03-03 00:00:00",1.25,1.29,1.25,1.27,1.2603,2562950.2
"2020-03-04 00:00:00",1.25,1.29,1.25,1.28,1.2537,7031710.96
"2020-03-05 00:00:00",1.25,1.29,1.25,1.28,1.2523,2673738.6
"2020-03-06 00:00:00",1.25,1.295,1.24,1.28,1.2588,2616332.6
"2020-03-09 00:00:00",1.25,1.285,1.25,1.255,1.2583,1578077.25
"2020-03-10 00:00:00",1.25,1.28,1.24,1.275,1.2573,2091235.04
"2020-03-11 00:00:00",1.25,1.276,1.25,1.276,1.2624,2237837.09
"2020-03-12 00:00:00",1.275,1.285,1.25,1.2552,1.2639,469858.78
"2020-03-13 00:00:00",1.26,1.28,1.25,1.26,1.2639,1180786.15
"2020-03-16 00:00:00",1.255,1.275,1.25,1.275,1.2589,532698.4
"2020-03-17 00:00:00",1.25,1.29,1.22,1.22,1.2661,1341477.1
"2020-03-18 00:00:00",1.3,1.3,1.25,1.28,1.2695,1118238.64
"2020-03-19 00:00:00",1.265,1.29,1.25,1.28,1.2599,1894029.3
"2020-03-20 00:00:00",1.25,1.3,1.25,1.3,1.2535,11649477.04
"2020-03-23 00:00:00",1.271,1.3,1.26,1.28,1.2808,777115.94
"2020-03-24 00:00:00",1.27,1.3,1.265,1.29,1.2777,791798.65
"2020-03-25 00:00:00",1.29,1.31,1.27,1.27,1.2811,578189.35
"2020-03-26 00:00:00",1.28,1.31,1.208,1.273,1.2801,1155384.08
"2020-03-27 00:00:00",1.275,1.3,1.26,1.28,1.2838,1251422.78
"2020-03-30 00:00:00",1.31,1.325,1.15,1.305,1.2885,512972.8
"2020-03-31 00:00:00",1.28,1.325,1.28,1.3,1.2961,1419202
"2020-04-01 00:00:00",1.25,1.305,1.25,1.287,1.279,484378.5
"2020-04-02 00:00:00",1.2,1.33,1.2,1.33,1.2005,159793489.1
"2020-04-03 00:00:00",1.27,1.35,1.2,1.33,1.2038,55923990.57
"2020-04-06 00:00:00",1.265,1.3505,1.2,1.3505,1.219,8335919.2
"2020-04-07 00:00:00",1.28,1.35,1.2,1.35,1.2899,5671340.5
"2020-04-08 00:00:00",1.285,1.4,1.235,1.4,1.2953,1823878.8
"2020-04-09 00:00:00",1.3,1.325,1.245,1.32,1.2617,1850301.6
"2020-04-10 00:00:00",1.29,1.345,1.246,1.345,1.263,1967126.78
"2020-04-13 00:00:00",1.275,1.345,1.275,1.345,1.2945,518039
"2020-04-14 00:00:00",1.25,1.35,1.25,1.33,1.3257,1281999.5
"2020-04-15 00:00:00",1.3,1.34,1.26,1.335,1.3135,894839.6
"2020-04-16 00:00:00",1.31,1.35,1.27,1.34,1.3178,2230704.7
"2020-04-17 00:00:00",1.3,1.35,1.265,1.33,1.3151,2973650.05
"2020-04-20 00:00:00",1.34,1.355,1.275,1.345,1.3287,2450601.76
"2020-04-21 00:00:00",1.321,1.38,1.32,1.38,1.3418,2577925.9
"2020-04-22 00:00:00",1.35,1.395,1.275,1.365,1.3357,3792964.92
"2020-04-24 00:00:00",1.345,1.35,1.295,1.35,1.3295,648293.6
"2020-04-27 00:00:00",1.385,1.39,1.28,1.37,1.3579,1154740.9
"2020-04-28 00:00:00",1.35,1.4,1.28,1.4,1.3616,3666210.12
"2020-04-29 00:00:00",1.365,1.4,1.292,1.39,1.3469,2688458.6
"2020-04-30 00:00:00",1.365,1.4,1.28,1.385,1.3419,2907928.3
"2020-05-04 00:00:00",1.35,1.395,1.3,1.385,1.3634,1524562.55
"2020-05-05 00:00:00",1.365,1.41,1.345,1.41,1.3679,1041652.6
"2020-05-06 00:00:00",1.37,1.395,1.285,1.395,1.3637,1855046.24
"2020-05-07 00:00:00",1.36,1.4,1.32,1.385,1.3692,6194756.71
"2020-05-08 00:00:00",1.37,1.41,1.285,1.41,1.3618,4268321.03
"2020-05-11 00:00:00",1.385,1.41,1.285,1.41,1.3473,2600312.59
"2020-05-12 00:00:00",1.37,1.41,1.285,1.41,1.3337,2965832.1
"2020-05-13 00:00:00",1.372,1.4,1.315,1.4,1.3714,1589577.13
"2020-05-14 00:00:00",1.37,1.4,1.275,1.4,1.3516,1357109.52
"2020-05-15 00:00:00",1.372,1.375,1.295,1.37,1.3617,1224616.7
"2020-05-18 00:00:00",1.35,1.395,1.277,1.395,1.3098,501757
"2020-05-20 00:00:00",1.35,1.369,1.29,1.29,1.3174,938799.6
"2020-05-21 00:00:00",1.36,1.38,1.355,1.38,1.3619,193585.2
"2020-05-22 00:00:00",1.35,1.382,1.295,1.382,1.344,1912128.21
"2020-05-27 00:00:00",1.355,1.36,1.302,1.35,1.3278,971003.4
"2020-05-28 00:00:00",1.33,1.38,1.302,1.38,1.3492,1277021.4
"2020-05-29 00:00:00",1.34,1.39,1.3,1.39,1.3445,816016.1
"2020-06-01 00:00:00",1.335,1.355,1.335,1.34,1.3411,524728.9
"2020-06-02 00:00:00",1.354,1.36,1.31,1.353,1.3359,712656.6
"2020-06-03 00:00:00",1.355,1.368,1.275,1.36,1.3264,632914.38
"2020-06-04 00:00:00",1.32,1.37,1.29,1.37,1.3121,1012421.4
"2020-06-05 00:00:00",1.373,1.373,1.275,1.37,1.3058,396566.2
"2020-06-08 00:00:00",1.365,1.365,1.34,1.34,1.3607,337650.35
"2020-06-09 00:00:00",1.36,1.37,1.2097,1.37,1.3015,180374.73
"2020-06-10 00:00:00",1.36,1.37,1.3,1.37,1.3523,441775.3
"2020-06-11 00:00:00",1.32,1.385,1.29,1.351,1.3443,294428.8
"2020-06-12 00:00:00",1.35,1.35,1.3,1.3495,1.346,574435.3
"2020-06-15 00:00:00",1.34,1.365,1.23,1.36,1.3542,299378.08
"2020-06-16 00:00:00",1.37,1.38,1.32,1.38,1.3574,249162
"2020-06-17 00:00:00",1.35,1.39,1.28,1.375,1.3469,489823.9
"2020-06-18 00:00:00",1.33,1.38,1.28,1.38,1.3278,218689
"2020-06-19 00:00:00",1.335,1.37,1.28,1.37,1.3476,419013.7
"2020-06-22 00:00:00",1.29,1.34,1.29,1.34,1.3242,264315.5
"2020-06-23 00:00:00",1.28,1.335,1.28,1.335,1.2852,40485
"2020-06-24 00:00:00",1.335,1.36,1.275,1.35,1.3457,894647.02
"2020-06-25 00:00:00",1.335,1.38,1.284,1.284,1.3309,473520
"2020-06-26 00:00:00",1.284,1.34,1.284,1.34,1.3186,221730.76
"2020-06-29 00:00:00",1.335,1.38,1.265,1.38,1.3136,1064566.26
"2020-06-30 00:00:00",1.33,1.33,1.285,1.29,1.3014,197463.4
"2020-07-01 00:00:00",1.33,1.37,1.33,1.35,1.3552,325862.5
"2020-07-02 00:00:00",1.255,1.385,1.255,1.385,1.2808,162687
"2020-07-03 00:00:00",1.375,1.38,1.301,1.38,1.3503,261277.5
"2020-07-06 00:00:00",1.3,1.41,1.3,1.385,1.3633,814253.5
"2020-07-07 00:00:00",1.385,1.385,1.31,1.31,1.3404,49595
"2020-07-08 00:00:00",1.33,1.38,1.31,1.38,1.3335,606960.8
"2020-07-09 00:00:00",1.33,1.35,1.315,1.35,1.329,120778
"2020-07-10 00:00:00",1.39,1.39,1.315,1.38,1.3529,707547
"2020-07-13 00:00:00",1.32,1.39,1.32,1.39,1.3755,401910.7
"2020-07-14 00:00:00",1.359,1.365,1.31,1.365,1.3608,109081
"2020-07-16 00:00:00",1.4,1.42,1.36,1.42,1.3863,212570.6
"2020-07-17 00:00:00",1.35,1.41,1.33,1.375,1.3552,913989.29
"2020-07-20 00:00:00",1.2,1.4,1.2,1.37,1.3655,501019.5
"2020-07-21 00:00:00",1.3601,1.42,1.35,1.4,1.3666,2355718.63
"2020-07-22 00:00:00",1.355,1.419,1.31,1.4,1.3717,620524.32
"2020-07-23 00:00:00",1.36,1.395,1.3,1.3,1.3583,576287.8
"2020-07-24 00:00:00",1.379,1.44,1.32,1.385,1.3542,584580.3
"2020-07-27 00:00:00",1.368,1.425,1.34,1.4,1.3614,885294
"2020-07-28 00:00:00",1.349,1.36,1.345,1.358,1.356,534256
"2020-07-29 00:00:00",1.4,1.4,1.36,1.4,1.3713,546014
"2020-07-30 00:00:00",1.363,1.363,1.363,1.363,1.363,110403
"2020-08-04 00:00:00",1.349,1.41,1.349,1.41,1.369,353190.4
"2020-08-05 00:00:00",1.35,1.4,1.35,1.4,1.3743,300415
"2020-08-06 00:00:00",1.348,1.43,1.348,1.415,1.3772,419034.8
"2020-08-07 00:00:00",1.348,1.41,1.345,1.41,1.3624,513616
"2020-08-10 00:00:00",1.41,1.41,1.41,1.41,1.41,77550
"2020-08-11 00:00:00",1.36,1.42,1.36,1.42,1.3715,184467.5
"2020-08-12 00:00:00",1.34,1.36,1.34,1.36,1.346,360740
"2020-08-13 00:00:00",1.365,1.4,1.365,1.39,1.3707,621820.7
"2020-08-14 00:00:00",1.355,1.355,1.355,1.355,1.355,254740
"2020-08-17 00:00:00",1.355,1.37,1.34,1.37,1.354,430649.75
"2020-08-18 00:00:00",1.34,1.415,1.34,1.415,1.359,487949.9
"2020-08-19 00:00:00",1.348,1.37,1.348,1.35,1.3581,1682888.95
"2020-08-20 00:00:00",1.37,1.375,1.355,1.36,1.3666,618124.2
"2020-08-21 00:00:00",1.37,1.42,1.37,1.42,1.3806,359216
"2020-08-24 00:00:00",1.37,1.415,1.37,1.415,1.3768,242997.5
"2020-08-25 00:00:00",1.362,1.363,1.362,1.363,1.3625,129435
"2020-08-26 00:00:00",1.366,1.372,1.34,1.34,1.3594,236085.54
"2020-08-27 00:00:00",1.369,1.41,1.365,1.41,1.376,546000.5
"2020-08-28 00:00:00",1.37,1.375,1.37,1.374,1.374,302995.35
"2020-09-01 00:00:00",1.37,1.41,1.368,1.4,1.3753,721733.4
"2020-09-02 00:00:00",1.365,1.42,1.33,1.42,1.3982,169884.4
"2020-09-03 00:00:00",1.365,1.365,1.3,1.365,1.3637,276533
"2020-09-04 00:00:00",1.35,1.365,1.35,1.365,1.3611,517582.2
"2020-09-07 00:00:00",1.36,1.36,1.355,1.355,1.357,120592.2
"2020-09-08 00:00:00",1.36,1.365,1.35,1.35,1.3611,552105.8
"2020-09-09 00:00:00",1.355,1.365,1.355,1.365,1.3626,981016.8
"2020-09-10 00:00:00",1.368,1.375,1.365,1.375,1.3704,439801.98
"2020-09-14 00:00:00",1.37,1.3718,1.365,1.365,1.37,340284.94
"2020-09-15 00:00:00",1.37,1.38,1.345,1.345,1.3702,319108.18
"2020-09-16 00:00:00",1.37,1.38,1.37,1.38,1.3793,1215161.3
"2020-09-17 00:00:00",1.38,1.418,1.37,1.39,1.3841,252548.8
"2020-09-18 00:00:00",1.35,1.45,1.35,1.45,1.401,1959511.6
"2020-09-21 00:00:00",1.39,1.415,1.38,1.415,1.4026,559274.9
"2020-09-22 00:00:00",1.405,1.415,1.315,1.41,1.4012,508539.01
"2020-09-23 00:00:00",1.425,1.47,1.39,1.47,1.4304,806463.12
"2020-09-24 00:00:00",1.435,1.44,1.39,1.43,1.4201,668445.5
"2020-09-25 00:00:00",1.43,2.02,1.36,1.45,1.4264,1076269.7
"2020-09-28 00:00:00",1.44,1.5,1.38,1.5,1.433,1318462.3
"2020-09-29 00:00:00",1.465,1.465,1.38,1.38,1.3833,371978
"2020-09-30 00:00:00",1.45,1.55,1.38,1.55,1.4701,720678.25
"2020-10-01 00:00:00",1.5,1.53,1.39,1.47,1.4401,1011918.8
"2020-10-02 00:00:00",1.5,1.55,1.4,1.5,1.4993,1589321
"2020-10-05 00:00:00",1.52,1.6,1.41,1.565,1.5316,2009506.6
"2020-10-06 00:00:00",1.515,1.57,1.515,1.57,1.5348,1939513.86
"2020-10-07 00:00:00",1.507,1.6,1.507,1.565,1.547,2150241.4
"2020-10-08 00:00:00",1.535,1.57,1.45,1.57,1.5337,6222711.95
"2020-10-09 00:00:00",1.55,1.64,1.45,1.62,1.5653,9072171.2
"2020-10-12 00:00:00",1.6,1.67,1.51,1.63,1.6066,8553570.96
"2020-10-13 00:00:00",1.55,1.68,1.54,1.65,1.6289,6399871.5
"2020-10-14 00:00:00",1.64,1.71,1.5999,1.68,1.6566,4775325.7
"2020-10-15 00:00:00",1.69,1.76,1.625,1.7,1.702,5895850.78
"2020-10-16 00:00:00",1.745,1.783,1.65,1.72,1.7347,4289701.8
"2020-10-19 00:00:00",1.73,1.85,1.61,1.75,1.7482,4230203.98
"2020-10-20 00:00:00",1.77,1.85,1.05,1.79,1.7773,9002247.35
"2020-10-21 00:00:00",1.75,1.855,1.65,1.81,1.7791,5438983.22
"2020-10-22 00:00:00",1.76,1.82,1.65,1.81,1.7708,7541328.38
"2020-10-23 00:00:00",1.76,1.83,1.155,1.75,1.7717,8101315.66
"2020-10-26 00:00:00",1.76,1.84,1.655,1.77,1.7796,12101890.89
"2020-10-27 00:00:00",1.78,1.83,1.65,1.83,1.7993,13577104.3
"2020-10-28 00:00:00",1.8,1.86,1.6701,1.85,1.8038,13165783.15
"2020-10-30 00:00:00",1.86,1.9,1.69,1.865,1.8466,10714047.13
"2020-11-02 00:00:00",1.85,1.88,1.72,1.855,1.85,13126858
"2020-11-03 00:00:00",1.85,1.9,1.7,1.835,1.8308,8800797.28
"2020-11-04 00:00:00",1.83,1.85,1.7251,1.84,1.8273,7902773.13
"2020-11-05 00:00:00",1.83,1.9,1.76,1.86,1.8319,6193340.86
"2020-11-06 00:00:00",1.845,1.87,1.3,1.85,1.8447,12705737.31
"2020-11-09 00:00:00",1.87,1.88,1.75,1.85,1.8375,2772983.5
"2020-11-10 00:00:00",1.825,1.875,1.8,1.84,1.8386,7364677.4
"2020-11-11 00:00:00",1.82,1.95,1.75,1.835,1.837,4538421.81
"2020-11-12 00:00:00",1.8,1.8299,1.63,1.82,1.7877,2042798
"2020-11-13 00:00:00",1.745,1.78,1.655,1.755,1.7456,7134450.73
"2020-11-16 00:00:00",1.725,1.75,1.58,1.58,1.7398,926693.72
"2020-11-17 00:00:00",1.7,1.75,1.67,1.69,1.6992,2596072.1
"2020-11-18 00:00:00",1.7,1.715,1.65,1.69,1.6934,2886658.5
"2020-11-19 00:00:00",1.65,1.74,1.65,1.7,1.6906,3669540.95
"2020-11-20 00:00:00",1.69,1.74,1.6,1.74,1.6813,2766001.4
"2020-11-23 00:00:00",1.69,1.73,1.43,1.72,1.692,4831407.25
"2020-11-24 00:00:00",1.695,1.79,1.65,1.66,1.6955,3809412.5
"2020-11-25 00:00:00",1.71,1.72,1.64,1.66,1.6887,3364193.77
"2020-11-26 00:00:00",1.685,1.73,1.625,1.72,1.7008,2610450.45
"2020-11-27 00:00:00",1.67,1.74,1.66,1.705,1.7104,4629019.5
"2020-11-30 00:00:00",1.7,1.78,1.63,1.722,1.7136,2764938.83
"2020-12-01 00:00:00",1.7,1.73,1.65,1.7,1.7101,3140554.94
"2020-12-02 00:00:00",1.68,1.73,1.62,1.72,1.7145,3282157.08
"2020-12-03 00:00:00",1.725,1.74,1.6,1.71,1.7143,3223408.28
"2020-12-04 00:00:00",1.72,1.73,1.6999,1.73,1.7174,2737449
"2020-12-07 00:00:00",1.715,1.74,1.68,1.74,1.7,2668840.8
"2020-12-08 00:00:00",1.7,1.79,1.55,1.69,1.6748,2012215.97
"2020-12-09 00:00:00",1.68,1.72,1.595,1.676,1.6784,3102034.1
"2020-12-10 00:00:00",1.72,1.72,1.6,1.69,1.6584,2384209.28
"2020-12-11 00:00:00",1.68,1.75,1.5999,1.68,1.6631,1581704.54
"2020-12-14 00:00:00",1.603,1.695,1.603,1.67,1.6683,2728315.24
"2020-12-15 00:00:00",1.67,1.7,1.6,1.675,1.6704,2869416.94
"2020-12-16 00:00:00",1.68,1.69,1.66,1.665,1.6719,1697175.38
"2020-12-17 00:00:00",1.66,1.7,1.63,1.7,1.6574,1910876.4
"2020-12-18 00:00:00",1.65,1.8369,1.62,1.7,1.6647,2447969.08
"2020-12-21 00:00:00",1.62,1.67,1.62,1.65,1.6411,3867579.03
"2020-12-22 00:00:00",1.63,1.69,1.549,1.61,1.6311,2641686.65
"2020-12-23 00:00:00",1.74,1.74,1.6,1.62,1.6389,1858533.9
"2020-12-24 00:00:00",1.62,1.75,1.53,1.64,1.6264,4450855.64
"2020-12-25 00:00:00",1.62,1.69,1.525,1.66,1.6385,2101020.44
"2020-12-28 00:00:00",1.63,1.66,1.55,1.55,1.6407,3116190.2
"2020-12-29 00:00:00",1.68,1.7,1.63,1.68,1.6811,2500623.05
"2020-12-30 00:00:00",1.63,1.6951,1.6111,1.665,1.6578,1115107.35
"2020-12-31 00:00:00",1.68,1.71,1.64,1.65,1.6669,776051.02
"2021-01-04 00:00:00",1.642,1.725,1.6,1.7,1.6664,1373040.2
"2021-01-05 00:00:00",1.72,1.725,1.6,1.695,1.6855,2378869.69
"2021-01-06 00:00:00",1.705,1.73,1.61,1.7,1.7069,3419164.92
"2021-01-07 00:00:00",1.74,1.74,1.635,1.72,1.7217,3766475.41
"2021-01-08 00:00:00",1.74,1.75,1.72,1.725,1.7343,3286892.15
"2021-01-11 00:00:00",1.78,1.81,1.7,1.747,1.7472,4454311.74
"2021-01-12 00:00:00",1.78,1.79,1.6,1.75,1.7563,6486064.6
"2021-01-13 00:00:00",1.77,1.84,1.7078,1.75,1.7691,3208084.28
"2021-01-14 00:00:00",1.79,1.82,1.69,1.78,1.7791,3516274.29
