"DateTime","Fiyat (open)","Fiyat (high)","Fiyat (low)","Fiyat (close)","Ağ. Ort. Fiyat","Hacim"
"2020-12-22 00:00:00",1.59,1.6,1.585,1.6,1.5904,173002.4
"2020-12-23 00:00:00",1.58,1.6,1.519,1.53,1.5743,260329.86
"2020-12-24 00:00:00",1.59,1.6,1.54,1.54,1.588,374521.96
"2020-12-25 00:00:00",1.6,1.6,1.54,1.565,1.5764,872068.9
"2020-12-28 00:00:00",1.586,1.62,1.54,1.585,1.5972,327966.38
"2020-12-29 00:00:00",1.585,1.61,1.545,1.575,1.5854,755388.31
"2020-12-30 00:00:00",1.59,1.62,1.5,1.59,1.5779,1066854.3
"2020-12-31 00:00:00",1.598,1.63,1.56,1.585,1.5906,680110.84
"2021-01-04 00:00:00",1.61,1.65,1.5,1.59,1.6208,1148731.86
"2021-01-05 00:00:00",1.625,1.63,1.55,1.615,1.6018,833869.39
"2021-01-06 00:00:00",1.61,1.64,1.5,1.62,1.5987,1786528.62
"2021-01-07 00:00:00",1.6,1.66,1.57,1.58,1.6108,979880.1
"2021-01-08 00:00:00",1.64,1.66,1.55,1.62,1.6183,2204999
"2021-01-11 00:00:00",1.64,1.65,1.55,1.6,1.6035,1349741.9
"2021-01-12 00:00:00",1.62,1.635,1.54,1.63,1.6019,973451.65
"2021-01-13 00:00:00",1.63,1.749,1.55,1.61,1.6133,2115219.4
"2021-01-14 00:00:00",1.62,1.65,1.58,1.6,1.6227,618378.18
"2021-01-15 00:00:00",1.65,1.725,1.56,1.62,1.6283,1592008.13
"2021-01-18 00:00:00",1.62,1.675,1.58,1.66,1.6399,1177163.8
"2021-01-19 00:00:00",1.655,1.7,1.59,1.62,1.6334,3684899.5
"2021-01-20 00:00:00",1.615,1.7,1.585,1.67,1.6521,2363378.64
"2021-01-21 00:00:00",1.63,1.71,1.629,1.66,1.6661,1666912.48
"2021-01-22 00:00:00",1.66,1.7,1.63,1.67,1.6779,1369337.56
"2021-01-25 00:00:00",1.7,1.73,1.599,1.635,1.6902,3353140.74
"2021-01-26 00:00:00",1.695,1.71,1.635,1.64,1.6704,4220632.07
"2021-01-27 00:00:00",1.7,1.72,1.62,1.65,1.6832,2465113.15
"2021-01-28 00:00:00",1.65,1.71,1.63,1.69,1.6575,1191484.3
"2021-01-29 00:00:00",1.69,1.75,1.63,1.64,1.6834,1291648.8
"2021-02-01 00:00:00",1.7,1.75,1.642,1.715,1.6969,2215657.45
"2021-02-02 00:00:00",1.69,1.71,1.6,1.66,1.6836,2618853.4
"2021-02-03 00:00:00",1.7,1.71,1.635,1.695,1.6721,1076730.7
"2021-02-04 00:00:00",1.625,1.71,1.62,1.67,1.6495,1610149.84
"2021-02-05 00:00:00",1.67,1.71,1.62,1.63,1.6554,627227
"2021-02-08 00:00:00",1.65,1.7,1.6,1.65,1.6549,2323779.83
"2021-02-09 00:00:00",1.665,1.68,1.58,1.65,1.6512,5232878.55
"2021-02-10 00:00:00",1.58,1.75,1.58,1.64,1.6694,1013840.14
"2021-02-11 00:00:00",1.66,1.69,1.6,1.61,1.6337,1879483.05
"2021-02-12 00:00:00",1.66,1.675,1.6,1.65,1.6542,3246872.98
"2021-02-15 00:00:00",1.69,1.69,1.585,1.6,1.6174,3510372.6
"2021-02-16 00:00:00",1.66,1.675,1.5,1.62,1.6222,2796654
"2021-02-17 00:00:00",1.65,1.74,1.54,1.61,1.6147,5992458
"2021-02-18 00:00:00",1.65,1.75,1.575,1.67,1.6395,7689088.07
"2021-02-19 00:00:00",1.66,1.745,1.578,1.61,1.6519,8588444.5
"2021-02-22 00:00:00",1.65,1.745,1.589,1.62,1.6511,3872085.88
"2021-02-23 00:00:00",1.6,1.67,1.5,1.61,1.6005,3343841.6
"2021-02-24 00:00:00",1.65,1.665,1.59,1.655,1.6009,5959934.96
"2021-02-25 00:00:00",1.68,1.74,1.575,1.585,1.609,5907730.4
"2021-02-26 00:00:00",1.629,1.74,1.58,1.59,1.611,5115395.78
"2021-03-01 00:00:00",1.645,1.7,1.575,1.65,1.6122,1974025.22
"2021-03-02 00:00:00",1.64,1.675,1.575,1.63,1.6172,3791271.49
"2021-03-03 00:00:00",1.649,1.67,1.578,1.65,1.6104,2147361.74
"2021-03-04 00:00:00",1.65,1.67,1.578,1.65,1.6147,3474712.18
"2021-03-05 00:00:00",1.6,1.7,1.57,1.66,1.6541,1827225
"2021-03-08 00:00:00",1.66,1.7,1.595,1.64,1.6353,1919536.19
"2021-03-09 00:00:00",1.67,1.685,1.6,1.67,1.6542,2077864.85
"2021-03-10 00:00:00",1.69,1.69,1.6,1.615,1.6502,1590656.05
"2021-03-11 00:00:00",1.675,1.69,1.6,1.68,1.6391,2101103.35
"2021-03-12 00:00:00",1.6401,1.68,1.55,1.66,1.6051,5341665.47
"2021-03-15 00:00:00",1.655,1.68,1.58,1.62,1.6389,2334724.6
"2021-03-16 00:00:00",1.65,1.7,1.6,1.6,1.6552,3252372.35
"2021-03-17 00:00:00",1.66,1.7,1.599,1.62,1.6397,2051370.08
"2021-03-18 00:00:00",1.7,1.7,1.61,1.625,1.654,3036441.5
"2021-03-19 00:00:00",1.65,1.705,1.61,1.615,1.6494,1873522.5
"2021-03-22 00:00:00",1.655,1.7,1.51,1.63,1.6551,1556266.98
"2021-03-23 00:00:00",1.67,1.7,1.6,1.62,1.669,1834297.5
"2021-03-24 00:00:00",1.7,1.7,1.6,1.63,1.6432,3190092.26
"2021-03-25 00:00:00",1.69,1.7,1.58,1.66,1.6574,1632539.03
"2021-03-26 00:00:00",1.68,1.715,1.599,1.7,1.673,1960677.85
"2021-03-30 00:00:00",1.715,1.77,1.615,1.67,1.6502,10640573.42
"2021-03-31 00:00:00",1.71,1.81,1.5,1.725,1.6884,8205682.2
"2021-04-01 00:00:00",1.75,1.78,1.65,1.69,1.6973,4429877.13
"2021-04-02 00:00:00",1.76,1.765,1.65,1.7,1.6802,4034033.65
"2021-04-05 00:00:00",1.75,1.8,1.66,1.755,1.7328,3344100.78
"2021-04-06 00:00:00",1.77,1.829,1.65,1.78,1.7627,3750095.23
"2021-04-07 00:00:00",1.782,1.815,1.72,1.79,1.7603,3381948.33
"2021-04-08 00:00:00",1.72,1.815,1.7,1.815,1.7611,814007.45
"2021-04-09 00:00:00",1.77,1.87,1.7,1.76,1.7851,1266913.05
"2021-04-12 00:00:00",1.82,1.85,1.755,1.755,1.7945,2108334.06
"2021-04-13 00:00:00",1.85,1.9,1.76,1.87,1.8578,1678142.4
"2021-04-14 00:00:00",1.8,1.89,1.76,1.825,1.8327,973990.72
"2021-04-15 00:00:00",1.87,1.9,1.8,1.85,1.854,1237958.1
"2021-04-16 00:00:00",1.86,1.92,1.79,1.81,1.8652,1222257.15
"2021-04-19 00:00:00",1.88,1.95,1.75,1.85,1.8827,2171757.82
"2021-04-20 00:00:00",1.92,1.95,1.87,1.89,1.9094,2029703.9
"2021-04-21 00:00:00",1.898,1.97,1.8,1.85,1.9154,2359740.79
"2021-04-22 00:00:00",1.935,1.98,1.8,1.97,1.894,1188538.3
"2021-04-26 00:00:00",1.935,1.995,1.85,1.95,1.9566,1343722.3
"2021-04-27 00:00:00",1.97,2.02,1.889,1.93,1.9643,872949.64
"2021-04-28 00:00:00",1.94,2.02,1.845,1.975,1.9603,930400.6
"2021-04-29 00:00:00",2,2.04,1.9,1.975,1.9813,998750.05
"2021-04-30 00:00:00",2.025,2.035,1.881,1.97,1.9934,1203892.89
"2021-05-03 00:00:00",2.0499,2.06,1.8,2.045,2.0034,463110.7
"2021-05-04 00:00:00",2,2.06,1.92,1.97,1.9892,1832079.34
"2021-05-05 00:00:00",2.07,2.1,1.81,1.95,2.0308,794384.93
"2021-05-06 00:00:00",2,2.2,1.8,2.08,2.0275,573297.4
"2021-05-07 00:00:00",1.735,2.15,1.735,2.02,2.1012,292865.9
"2021-05-10 00:00:00",2.1,2.135,1.95,2.12,2.1191,277575.85
"2021-05-11 00:00:00",2.14,2.14,1.88,2.1,2.1154,283167
"2021-05-12 00:00:00",2.13,2.13,2.13,2.13,2.13,27157.5
"2021-05-17 00:00:00",2,2.2,2,2.19,2.168,1941845.68
"2021-05-18 00:00:00",2.2,2.35,2.075,2.156,2.192,652874.27
"2021-05-20 00:00:00",2.35,2.42,1.99,2.358,2.2833,166292
"2021-05-21 00:00:00",2.475,2.49,2.44,2.49,2.4671,135000.3
"2021-05-24 00:00:00",2.5,2.52,1.98,1.98,2.4869,170423.9
"2021-05-25 00:00:00",2.49,2.8,2.05,2.05,2.6259,443304
"2021-05-26 00:00:00",2.57,2.6,1.8,2.55,2.5719,975917.2
"2021-05-27 00:00:00",1.98,2,1.8,2,1.9725,315.6
"2021-05-28 00:00:00",2.35,2.58,2.1722,2.1722,2.4645,165266.76
"2021-05-31 00:00:00",2.55,2.55,1.98,2.38,2.5286,1027846.75
"2021-06-01 00:00:00",2.48,2.55,2.4,2.5,2.5317,1011702.8
"2021-06-02 00:00:00",2.49,2.65,2,2.625,2.6094,1102876.6
"2021-06-03 00:00:00",2.65,2.69,2.2,2.63,2.6333,951540.9
"2021-06-04 00:00:00",2.7,2.7,2.4,2.7,2.6829,304178
"2021-06-07 00:00:00",2.5,2.73,2.5,2.7,2.709,558755.8
"2021-06-08 00:00:00",2.7,2.7,2.4,2.7,2.6738,448617
"2021-06-09 00:00:00",2.65,2.7,2.5,2.66,2.6806,204529.6
"2021-06-10 00:00:00",2.65,2.685,2.65,2.65,2.6759,50414.6
"2021-06-11 00:00:00",2,2.68,2,2.27,2.6679,103754.3
"2021-06-14 00:00:00",2.69,2.78,2,2,2.695,230867.45
"2021-06-15 00:00:00",2.7,2.73,2.65,2.65,2.7057,250924
"2021-06-16 00:00:00",2.475,2.7,2.4,2.63,2.6585,154326.1
"2021-06-17 00:00:00",2.67,2.67,2.62,2.62,2.6399,433915.2
"2021-06-18 00:00:00",2.45,2.68,2.45,2.6,2.603,507924.4
"2021-06-21 00:00:00",2.6,2.601,2.5,2.601,2.5557,1640449.73
"2021-06-22 00:00:00",2.6,2.65,2.5,2.53,2.5495,991413
"2021-06-23 00:00:00",2.45,2.58,2.45,2.57,2.5258,875881.08
"2021-06-24 00:00:00",2.5,2.6,2.49,2.5,2.5219,2279727.3
"2021-06-25 00:00:00",2.47,2.56,2.395,2.45,2.5136,2172268.9
"2021-06-28 00:00:00",2.4,2.545,2.4,2.45,2.4818,5329514.68
"2021-06-29 00:00:00",2.495,2.55,2.43,2.4899,2.4892,2092953.26
"2021-06-30 00:00:00",2.54,2.55,2.45,2.47,2.5086,2800118.6
"2021-07-01 00:00:00",2.47,2.55,2.38,2.48,2.5106,3343056.16
"2021-07-02 00:00:00",2.47,2.5,2.4,2.45,2.4502,1186986.9
"2021-07-05 00:00:00",2.4,2.55,2.38,2.55,2.4,407898.8
"2021-07-06 00:00:00",2.5,2.5,2.38,2.38,2.4273,1194476.55
"2021-07-07 00:00:00",2.4,2.5,2.3,2.42,2.4571,1829694.7
"2021-07-08 00:00:00",2.3251,2.49,2.3251,2.39,2.4103,2107770.41
"2021-07-09 00:00:00",2.4,2.5,2.3,2.395,2.3818,1551078.5
"2021-07-12 00:00:00",2.4,2.45,2.34,2.4,2.4115,646799.62
"2021-07-13 00:00:00",2.4,2.5,2.33,2.38,2.3772,694588.7
"2021-07-14 00:00:00",2.4,2.45,2.34,2.36,2.3925,1131018.3
"2021-07-16 00:00:00",2.35,2.4,2.25,2.35,2.347,503611.5
"2021-07-19 00:00:00",2.22,2.36,2.22,2.25,2.355,821703.3
"2021-07-26 00:00:00",2.32,2.475,2.3,2.475,2.331,969010.2
"2021-07-27 00:00:00",2.325,2.4,2.12,2.25,2.3566,818110.94
"2021-07-28 00:00:00",2.3,2.4,2.2,2.3,2.3435,1140344.22
"2021-07-29 00:00:00",2.35,2.35,2.3,2.319,2.3198,512775.62
"2021-07-30 00:00:00",2.34,2.4,2.25,2.34,2.3471,1134633.84
"2021-08-02 00:00:00",2.3,2.4,2.1,2.35,2.3249,1837836.12
"2021-08-03 00:00:00",2.32,3.17,2.25,2.299,2.3286,1810912.18
"2021-08-04 00:00:00",2.2,2.4,2.2,2.37,2.3486,1134595.1
"2021-08-05 00:00:00",2.36,2.399,2.26,2.37,2.3492,897358.22
"2021-08-06 00:00:00",2.3,2.4,2.3,2.35,2.3478,664425.85
"2021-08-09 00:00:00",2.3499,2.395,2.3,2.385,2.3413,1209243.28
"2021-08-10 00:00:00",2.34,2.42,2.3,2.35,2.366,948483.6
"2021-08-11 00:00:00",2.35,2.42,2.28,2.35,2.3563,1115802.3
"2021-08-12 00:00:00",2.35,2.39,2.3,2.3,2.3566,881622.7
"2021-08-13 00:00:00",2.35,2.4,2.3,2.355,2.3556,682310.36
"2021-08-16 00:00:00",2.375,2.45,2.3,2.45,2.365,669010.63
"2021-08-17 00:00:00",2.4,2.4,2.3,2.34,2.3627,1376480.14
"2021-08-18 00:00:00",2.37,2.45,2.35,2.449,2.3985,1555935.76
"2021-08-19 00:00:00",2.45,2.45,2.25,2.37,2.4115,1284674.98
"2021-08-20 00:00:00",2.43,2.499,2.35,2.4,2.4379,2230622.71
"2021-08-23 00:00:00",2.52,2.525,2.35,2.4,2.4779,794030.08
"2021-08-24 00:00:00",2.521,2.55,2.38,2.4,2.4967,2136953.78
"2021-08-25 00:00:00",2.4,2.525,2.38,2.475,2.4557,1118701.37
"2021-08-26 00:00:00",2.53,2.53,2.39,2.5,2.4752,1022841.88
"2021-08-27 00:00:00",2.45,2.5,2.38,2.4,2.4335,821489.82
"2021-08-31 00:00:00",2.39,2.52,2.38,2.4,2.4359,906289.94
"2021-09-01 00:00:00",2.46,2.5,2.381,2.4499,2.4299,687059.79
"2021-09-02 00:00:00",2.47,2.52,2.38,2.44,2.4343,1351394.96
"2021-09-03 00:00:00",2.401,2.4599,2.4,2.4,2.4097,970331.36
"2021-09-06 00:00:00",2.43,2.43,2.245,2.35,2.3925,400502.72
"2021-09-07 00:00:00",2.42,2.42,2.38,2.42,2.404,802107.24
"2021-09-08 00:00:00",2.39,2.425,2.35,2.4,2.3929,738343.68
"2021-09-09 00:00:00",2.41,2.55,2.35,2.37,2.3846,667502.8
"2021-09-10 00:00:00",2.4,2.4,2.33,2.38,2.3826,566291.8
"2021-09-13 00:00:00",2.3501,2.4,2.31,2.35,2.359,467418.02
"2021-09-14 00:00:00",2.3,2.41,2.3,2.36,2.3653,560873.9
"2021-09-15 00:00:00",2.38,2.41,2.32,2.32,2.3823,888943.65
"2021-09-16 00:00:00",2.34,2.41,2.3,2.34,2.3526,1110613.86
"2021-09-17 00:00:00",2.3,2.41,2.3,2.3,2.3558,570182
"2021-09-20 00:00:00",2.36,2.4,2.25,2.35,2.3532,1035589.75
"2021-09-21 00:00:00",2.4,2.45,2.335,2.35,2.3927,1124689.61
"2021-09-22 00:00:00",2.38,2.43,2.3,2.4,2.3901,1078744.96
"2021-09-23 00:00:00",2.36,2.46,2.34,2.39,2.3863,1100797.87
"2021-09-24 00:00:00",2.425,2.45,2.3,2.35,2.3768,851803.04
"2021-09-27 00:00:00",2.395,2.42,2.3,2.4,2.3951,573377.2
"2021-09-28 00:00:00",2.4,2.51,2.35,2.38,2.4213,1621617.53
"2021-09-29 00:00:00",2.48,2.505,2.35,2.4,2.422,1395798
"2021-09-30 00:00:00",2.55,2.55,2.36,2.42,2.4347,1257891.75
"2021-10-01 00:00:00",2.395,2.45,2.35,2.42,2.4182,1623032.79
"2021-10-04 00:00:00",2.4,2.44,2.35,2.4,2.3963,335555.5
"2021-10-05 00:00:00",2.44,2.46,2.37,2.4,2.4032,577140.52
"2021-10-06 00:00:00",2.4,2.45,2.351,2.351,2.4198,1772976.42
"2021-10-07 00:00:00",2.4,2.45,2.37,2.4,2.428,1753886.05
"2021-10-08 00:00:00",2.41,2.45,2.39,2.4,2.4239,851564.8
"2021-10-11 00:00:00",2.45,2.6,2.39,2.4,2.458,1372397.2
"2021-10-12 00:00:00",2.445,2.5,2.399,2.449,2.4433,1198861.54
"2021-10-13 00:00:00",2.401,2.476,2.401,2.4499,2.4527,938636.45
"2021-10-14 00:00:00",2.45,2.5,2.35,2.5,2.454,1445462.4
"2021-10-15 00:00:00",2.46,2.52,2.4,2.5,2.467,1895329.27
"2021-10-18 00:00:00",2.45,2.65,2.385,2.55,2.5235,2014003.3
"2021-10-19 00:00:00",2.58,2.61,2.5,2.54,2.5714,2771944.05
"2021-10-20 00:00:00",2.55,2.6,2.5,2.599,2.5584,1335589.29
"2021-10-21 00:00:00",2.555,2.61,2.525,2.55,2.5695,1531712
"2021-10-22 00:00:00",2.6,2.75,2.5,2.65,2.624,6498173.2
"2021-10-25 00:00:00",2.75,2.85,2.5,2.7,2.727,4923962.54
"2021-10-26 00:00:00",2.795,2.86,2.65,2.75,2.79,4270338.77
"2021-10-27 00:00:00",2.725,2.84,2.695,2.79,2.81,3174702.78
"2021-10-28 00:00:00",2.79,2.8,2.7,2.7,2.7627,503364.04
"2021-11-01 00:00:00",2.66,2.75,2.66,2.7499,2.721,559851.22
"2021-11-02 00:00:00",2.7,2.8,2.499,2.75,2.7418,3627027.9
"2021-11-03 00:00:00",2.75,2.8,2.7,2.7,2.7526,2364167.26
"2021-11-04 00:00:00",2.75,2.88,2.7,2.72,2.7913,2932282.57
"2021-11-05 00:00:00",2.76,2.85,2.7,2.775,2.785,2819749.86
"2021-11-08 00:00:00",2.75,2.86,2.73,2.8,2.7971,1571575.56
"2021-11-09 00:00:00",2.8,2.87,2.725,2.85,2.7861,3735346.84
"2021-11-10 00:00:00",2.8,2.85,2.75,2.76,2.8025,1092034.22
"2021-11-11 00:00:00",2.83,2.85,2.7,2.8,2.8213,4870940.19
"2021-11-12 00:00:00",2.8,2.95,2.6,2.75,2.8504,3248635.84
"2021-11-15 00:00:00",2.849,2.9,2.8,2.871,2.8558,3120625.89
"2021-11-16 00:00:00",2.9,3.08,2.84,2.9,2.9046,4404766.6
"2021-11-17 00:00:00",3,3.1,2.8,2.85,2.9743,5827432.79
"2021-11-18 00:00:00",3.1,3.25,2.9,3.047,3.1074,5313786.16
"2021-11-19 00:00:00",3.1,3.26,3,3.05,3.172,1361256
"2021-11-22 00:00:00",3.217,3.25,3.08,3.23,3.1708,1925497.46
"2021-11-23 00:00:00",3.19,3.45,3.025,3.22,3.2141,4494265.17
"2021-11-24 00:00:00",3.4,3.425,2.71,3.4,3.3419,3892160.93
"2021-11-25 00:00:00",3.39,3.5,3.29,3.5,3.4083,3824008.59
"2021-11-26 00:00:00",3.495,3.67,2.989,3.4,3.4861,5940919.96
"2021-11-29 00:00:00",3.6,3.9,3.2,3.65,3.7698,12067373.89
"2021-11-30 00:00:00",3.95,4.05,3.3,3.75,3.8912,7123009.99
"2021-12-01 00:00:00",3.9,4.05,3.2,3.85,3.9036,3454881.68
"2021-12-02 00:00:00",3.85,4.05,3.75,3.9,3.8626,5275312.46
"2021-12-03 00:00:00",3.849,3.99,3.799,3.799,3.8792,4626797.04
"2021-12-06 00:00:00",3.85,4,3.85,3.95,3.9413,3355152.29
"2021-12-07 00:00:00",3.95,4.05,3.5,3.917,3.9522,8974247.21
"2021-12-08 00:00:00",3.97,4.05,3.8,3.949,3.9453,4973057.67
"2021-12-09 00:00:00",3.939,4,3.8,3.875,3.9273,5010173.01
"2021-12-10 00:00:00",3.9,4,3.8,3.84,3.8931,5615766.43
"2021-12-13 00:00:00",3.897,3.985,3.7,3.7,3.8746,3791108.99
"2021-12-14 00:00:00",3.6,4,3.6,3.8,3.8533,3175796.18
"2021-12-15 00:00:00",3.85,4,3.7,3.85,3.8894,2431419.37
"2021-12-16 00:00:00",3.79,3.95,3.75,3.91,3.8464,4160157.12
"2021-12-17 00:00:00",3.88,4.05,3.5,3.91,3.9406,10453532.34
"2021-12-20 00:00:00",4,4.3,3.5,3.95,4.1221,7397930.07
"2021-12-21 00:00:00",3.9,4.1,3.7,3.82,3.9317,4777249.19
"2021-12-22 00:00:00",3.8,4.05,3.5,3.8,3.9299,1262212.16
"2021-12-23 00:00:00",3.7,4.2,3.25,3.6,3.6661,2168760.71
"2021-12-24 00:00:00",3.47,3.55,3.3,3.3,3.3842,2465298.8
"2021-12-27 00:00:00",3.4,3.4,3.1,3.3,3.3014,2620031.3
"2021-12-28 00:00:00",3.35,3.4,3,3.35,3.3652,1882558.95
"2021-12-29 00:00:00",3.6,3.7,3.355,3.4,3.5529,2108681.26
"2021-12-30 00:00:00",3.55,3.85,3.5,3.699,3.6985,3541056.65
"2021-12-31 00:00:00",3.7,3.85,3.6,3.72,3.7469,1275460
"2022-01-03 00:00:00",3.85,3.95,3.55,3.79,3.8036,4957105.6
"2022-01-04 00:00:00",3.8,3.88,3.5,3.85,3.7825,1212858.25
"2022-01-05 00:00:00",3.8,3.9,3.75,3.75,3.8099,1816483
"2022-01-06 00:00:00",3.7,3.87,3.7,3.8,3.8017,1555034.4
"2022-01-07 00:00:00",3.83,3.84,3.4,3.7,3.7467,1708957.5
"2022-01-10 00:00:00",3.69,3.8,3.65,3.794,3.6989,747142.96
"2022-01-11 00:00:00",3.65,3.715,3.6,3.7,3.6483,856176
"2022-01-12 00:00:00",3.65,3.8,3.4,3.695,3.6705,2625877.85
"2022-01-13 00:00:00",3.68,3.71,3.595,3.6,3.6693,1763799.5
"2022-01-14 00:00:00",3.65,3.72,3.55,3.7,3.6866,2948577.05
"2022-01-17 00:00:00",3.7,3.75,3.4,3.6,3.6064,859911.1
"2022-01-18 00:00:00",3.61,3.75,3.45,3.75,3.5532,2271121.15
"2022-01-19 00:00:00",3.6,3.8,3.5,3.8,3.6218,2080370
"2022-01-20 00:00:00",3.6,3.7,3.52,3.55,3.639,845675.05
"2022-01-21 00:00:00",3.72,3.72,3.55,3.61,3.6451,2475365.2
"2022-01-24 00:00:00",3.55,3.725,3.45,3.55,3.5986,1648658.5
"2022-01-25 00:00:00",3.66,3.69,3.5,3.555,3.5996,2337802.28
"2022-01-26 00:00:00",3.5,3.665,3.45,3.575,3.5937,2443470.8
"2022-01-27 00:00:00",3.6,3.657,3.5,3.5,3.5622,1041450.4
"2022-01-28 00:00:00",3.51,3.66,3.45,3.575,3.5761,1714161.82
"2022-01-31 00:00:00",3.58,3.625,3.48,3.575,3.5675,636907
"2022-02-01 00:00:00",3.45,3.75,3.45,3.6,3.5939,1538395.86
"2022-02-02 00:00:00",3.56,3.65,3.4,3.5,3.561,2669134
"2022-02-03 00:00:00",3.575,3.65,3.25,3.4,3.5658,1414524.02
"2022-02-04 00:00:00",3.51,3.65,3.35,3.56,3.5877,1061351.86
"2022-02-07 00:00:00",3.518,3.66,3.4,3.5,3.5555,1234245.7
"2022-02-08 00:00:00",3.585,3.7,3.48,3.6,3.5812,2410920.12
"2022-02-09 00:00:00",3.6,3.7,3.45,3.5,3.5668,1330255.8
"2022-02-10 00:00:00",3.6,3.66,3.49,3.52,3.5671,1556620.28
"2022-02-11 00:00:00",3.6,3.68,3.45,3.6,3.5626,1420706.58
"2022-02-14 00:00:00",3.55,3.65,3.3,3.65,3.6229,2623439.46
"2022-02-15 00:00:00",3.64,3.75,3.4,3.55,3.6151,3063832.2
"2022-02-16 00:00:00",3.67,3.7,3.375,3.575,3.6037,2422596.8
"2022-02-17 00:00:00",3.6,3.7,3.5,3.6,3.5934,2669555.6
"2022-02-18 00:00:00",3.55,3.65,3.46,3.6,3.5788,3439505.8
"2022-02-21 00:00:00",3.58,3.7,3.5,3.59,3.6226,2351886.13
"2022-02-22 00:00:00",3.63,3.75,3.4,3.72,3.6512,5550994.07
"2022-02-23 00:00:00",3.645,3.735,3.5,3.55,3.616,2966496.17
"2022-02-24 00:00:00",3.8,3.875,3.55,3.75,3.7162,5660570.7
"2022-02-25 00:00:00",3.85,3.9,3.6,3.8,3.8196,7201199.66
"2022-02-28 00:00:00",3.84,4.085,3.5,3.9,3.9397,11815211.51
"2022-03-01 00:00:00",4.1,4.1,3.8,4.06,3.9498,11540754.03
"2022-03-02 00:00:00",4,4.2,3.8,4.05,4.0254,25279451.8
"2022-03-03 00:00:00",4.15,4.45,4.05,4.29,4.2335,29220536.17
"2022-03-04 00:00:00",4.399,4.6,4.15,4.38,4.3417,22449342.8
"2022-03-07 00:00:00",4.39,4.6,4.1,4.4,4.3879,20632565.53
"2022-03-08 00:00:00",4.25,4.7,4.2,4.4,4.3507,15152307.42
"2022-03-09 00:00:00",4.3,4.65,4,4.15,4.1843,27415566.49
"2022-03-10 00:00:00",4.5,4.65,4.05,4.1,4.2384,14036176.56
"2022-03-11 00:00:00",4.3,4.7,4,4.11,4.2676,9677575.78
"2022-03-14 00:00:00",4.15,4.5,4.1,4.1,4.1977,13058705.17
"2022-03-15 00:00:00",4.2,4.5,4,4.15,4.1891,13541602.08
"2022-03-16 00:00:00",4.2,4.3,4,4.22,4.2208,6547711.26
"2022-03-17 00:00:00",4.2,4.65,4,4.2,4.2023,6668493.82
"2022-03-18 00:00:00",4.2,4.65,4.14,4.3,4.2809,10674805.58
"2022-03-21 00:00:00",4.399,4.65,3.8,4.2,4.3198,10870414.47
"2022-03-22 00:00:00",4.3,4.6,4.2,4.45,4.3483,15605554.81
"2022-03-23 00:00:00",4.55,4.75,4.1,4.38,4.4421,15238102.09
"2022-03-24 00:00:00",4.4,4.75,4.3,4.325,4.4794,13566956.69
"2022-03-25 00:00:00",4.41,4.9,4.3,4.4,4.4855,17532582.2
"2022-03-28 00:00:00",4.75,4.85,4.3,4.5,4.5952,3711476.27
"2022-03-29 00:00:00",4.7,4.93,4.35,4.7,4.7036,10013295.95
"2022-03-30 00:00:00",4.775,5,4.35,4.675,4.762,14038738.41
"2022-03-31 00:00:00",4.85,5,4.65,4.9,4.8287,14085395.34
"2022-04-01 00:00:00",4.89,5.01,4.55,4.78,4.8656,13601145.79
"2022-04-04 00:00:00",4.5,5.1,4.5,4.72,4.8213,12269905.83
"2022-04-05 00:00:00",4.89,5,4.41,4.75,4.8214,19098036.59
"2022-04-06 00:00:00",4.87,5.099,4.5,4.72,4.8505,17473380.79
"2022-04-07 00:00:00",4.895,5.05,4.4911,4.73,4.8403,15323359.53
"2022-04-08 00:00:00",4.85,5.76,4.65,4.98,4.8745,10043369.9
"2022-04-11 00:00:00",4.7,5.099,4.6311,4.9,4.8651,11635447.62
"2022-04-12 00:00:00",4.91,5.099,4.45,4.75,4.8778,16435080.54
"2022-04-13 00:00:00",4.92,5.025,4.675,5,4.8969,19865495.88
"2022-04-14 00:00:00",4.97,5.1,4.6,5,4.8864,10197606.89
"2022-04-15 00:00:00",4.8,5.05,4.7,4.85,4.8664,7416306.88
"2022-04-18 00:00:00",4.9,5.01,4.7,4.94,4.9009,11874676.51
"2022-04-19 00:00:00",4.95,5.15,4.6,4.85,4.8742,12780201.7
"2022-04-20 00:00:00",4.9,5.15,4.5,4.8,4.8465,15559088.8
"2022-04-21 00:00:00",4.76,5.15,4.0999,4.8,4.8297,8648613.77
"2022-04-22 00:00:00",4.9,5.1,4,4.825,4.8222,17198742.35
"2022-04-25 00:00:00",4.8,5.05,4.695,4.85,4.8636,11635666.03
"2022-04-26 00:00:00",4.9,5.05,4.7,4.85,4.9271,10179073.62
"2022-04-27 00:00:00",4.93,5.15,4.7,4.9,4.9231,11660190.89
"2022-04-28 00:00:00",4.96,5.15,4.8,4.9,4.9727,9111402.19
"2022-04-29 00:00:00",5.05,5.15,4.89,5.1,5.0725,12473496.75
"2022-05-05 00:00:00",5.16,5.4,5.05,5.4,5.2087,11362301.94
"2022-05-06 00:00:00",5.29,5.8,4.01,5.3,5.1981,14479267.8
"2022-05-09 00:00:00",5.52,5.75,5.25,5.3,5.5328,19482842.4
"2022-05-10 00:00:00",5.85,6.15,4.9,5.75,5.8687,15270252.94
