date,t2m_c,precip_mm,hazard_type
2004-01-01,0.7331238,0.0,dry_day
2004-01-01,0.7331238,0.0,frost
2004-01-03,2.08432,3.3265228271484375,frost
2004-01-05,2.4065247,0.0,dry_day
2004-01-06,0.8536072,0.0,dry_day
2004-01-06,0.8536072,0.0,frost
2004-01-07,-6.755707,0.0,dry_day
2004-01-07,-6.755707,0.0,frost
2004-01-08,-9.918671,0.0,dry_day
2004-01-08,-9.918671,0.0,frost
2004-01-09,-7.6781616,0.0,dry_day
2004-01-09,-7.6781616,0.0,frost
2004-01-10,-5.3221436,1.939212203025818,frost
2004-01-11,-0.89834595,7.076180458068848,frost
2004-01-12,-0.12826538,1.0108829736709597,frost
2004-01-13,0.14370728,0.0,dry_day
2004-01-13,0.14370728,0.0,frost
2004-01-14,0.16168213,0.0,dry_day
2004-01-14,0.16168213,0.0,frost
2004-01-17,-0.6698303,0.0,dry_day
2004-01-17,-0.6698303,0.0,frost
2004-01-18,-1.3996582,0.0,dry_day
2004-01-18,-1.3996582,0.0,frost
2004-01-19,-0.8963928,0.0,dry_day
2004-01-19,-0.8963928,0.0,frost
2004-01-20,-0.89230347,0.0,dry_day
2004-01-20,-0.89230347,0.0,frost
2004-01-21,2.2154846,3.651131391525269,frost
2004-01-23,-2.8761292,0.0,dry_day
2004-01-23,-2.8761292,0.0,frost
2004-01-24,-8.02478,0.0,dry_day
2004-01-24,-8.02478,0.0,frost
2004-01-25,-3.3851624,2.4340875148773193,frost
2004-01-26,-0.90579224,0.0,dry_day
2004-01-26,-0.90579224,0.0,frost
2004-01-27,-1.9755554,0.0,dry_day
2004-01-27,-1.9755554,0.0,frost
2004-01-28,-1.8963013,2.156644821166992,frost
2004-01-29,1.8955994,2.156644821166992,frost
2004-01-30,0.94229126,2.156644821166992,frost
2004-01-31,0.67749023,6.469934940338135,frost
2004-02-01,-0.23397827,0.0,dry_day
2004-02-01,-0.23397827,0.0,frost
2004-02-02,-2.579773,0.0,dry_day
2004-02-02,-2.579773,0.0,frost
2004-02-03,-1.9239807,0.0,dry_day
2004-02-03,-1.9239807,0.0,frost
2004-02-04,-0.8739929,0.0,dry_day
2004-02-04,-0.8739929,0.0,frost
2004-02-05,-1.5064087,0.0,dry_day
2004-02-05,-1.5064087,0.0,frost
2004-02-06,1.7466125,0.0,dry_day
2004-02-06,1.7466125,0.0,frost
2004-02-07,3.6107483,0.0,dry_day
2004-02-09,4.5431213,0.0,dry_day
2004-02-10,4.28421,0.0,dry_day
2004-02-11,-1.0210571,0.0,dry_day
2004-02-11,-1.0210571,0.0,frost
2004-02-12,-0.38711548,0.0,dry_day
2004-02-12,-0.38711548,0.0,frost
2004-02-13,1.0116882,0.0,dry_day
2004-02-13,1.0116882,0.0,frost
2004-02-14,-9.024292,3.659682512283325,frost
2004-02-15,-11.013184,0.0,dry_day
2004-02-15,-11.013184,0.0,frost
2004-02-16,-4.570404,0.0,dry_day
2004-02-16,-4.570404,0.0,frost
2004-02-17,-2.4577026,2.8788859844207764,frost
2004-02-18,-0.47097778,0.0,dry_day
2004-02-18,-0.47097778,0.0,frost
2004-02-19,-0.21276855,0.0,dry_day
2004-02-19,-0.21276855,0.0,frost
2004-02-20,0.45046997,5.757771968841553,frost
2004-02-21,-3.3432312,0.0,dry_day
2004-02-21,-3.3432312,0.0,frost
2004-02-22,-7.360016,1.265273094177246,frost
2004-02-23,-3.370453,1.265273094177246,frost
2004-02-24,1.247467,0.0,dry_day
2004-02-24,1.247467,0.0,frost
2004-02-25,2.5985413,0.0,dry_day
2004-02-25,2.5985413,0.0,frost
2004-03-06,-1.5680847,0.0,dry_day
2004-03-06,-1.5680847,0.0,frost
2004-03-07,-3.9110413,0.0,dry_day
2004-03-07,-3.9110413,0.0,frost
2004-03-08,-1.8609009,0.0,dry_day
2004-03-08,-1.8609009,0.0,frost
2004-03-09,1.9457703,0.0,dry_day
2004-03-09,1.9457703,0.0,frost
2004-03-10,3.3309937,0.0,dry_day
2004-03-10,3.3309937,0.0,frost
2004-03-11,2.9284058,0.0,dry_day
2004-03-12,2.6631775,0.0,dry_day
2004-03-12,2.6631775,0.0,frost
2004-03-13,2.0905457,0.0,dry_day
2004-03-13,2.0905457,0.0,frost
2004-03-14,0.65057373,0.0,dry_day
2004-03-14,0.65057373,0.0,frost
2004-03-15,0.7167053,0.0,dry_day
2004-03-15,0.7167053,0.0,frost
2004-03-16,3.1796265,0.0,dry_day
2004-03-16,3.1796265,0.0,frost
2004-03-17,3.3243103,0.0,dry_day
2004-03-17,3.3243103,0.0,frost
2004-03-18,3.0074158,0.0,dry_day
2004-03-18,3.0074158,0.0,frost
2004-03-19,3.0164185,0.0,dry_day
2004-03-19,3.0164185,0.0,frost
2004-03-20,5.2510986,0.0,dry_day
2004-03-20,5.2510986,0.0,frost
2004-03-21,7.1151733,0.0,dry_day
2004-03-22,8.136047,0.0,dry_day
2004-03-24,10.8506775,0.0,dry_day
2004-03-25,9.332489,0.0,dry_day
2004-03-30,7.622986,0.0,dry_day
2004-03-31,6.845978,0.0,dry_day
2004-04-03,4.231781,0.0,dry_day
2004-04-04,1.0120239,0.0,dry_day
2004-04-04,1.0120239,0.0,frost
2004-04-05,4.0184326,0.0,dry_day
2004-04-05,4.0184326,0.0,frost
2004-04-06,6.867584,0.0,dry_day
2004-04-07,7.5355835,0.0,dry_day
2004-04-08,8.271881,0.0,dry_day
2004-04-09,10.846466,0.0,dry_day
2004-04-10,12.843536,0.0,dry_day
2004-04-11,14.638611,0.0,dry_day
2004-04-12,16.383698,0.0,dry_day
2004-04-15,9.346069,0.0,dry_day
2004-04-16,5.5770874,0.0,dry_day
2004-04-20,10.159271,0.0,dry_day
2004-04-21,9.515167,0.0,dry_day
2004-04-23,7.511017,0.0,dry_day
2004-04-24,9.289886,0.0,dry_day
2004-04-25,10.42218,0.0,dry_day
2004-04-26,12.374237,0.0,dry_day
2004-04-27,12.272797,0.0,dry_day
2004-04-28,10.845459,0.0,dry_day
2004-04-29,10.438232,0.0,dry_day
2004-04-30,10.900299,0.0,dry_day
2004-05-02,12.667938,0.0,dry_day
2004-05-03,11.878937,0.0,dry_day
2004-05-04,13.31546,0.0,dry_day
2004-05-05,15.36142,0.0,dry_day
2004-05-07,16.05722,0.0,dry_day
2004-05-08,16.070435,0.0,dry_day
2004-05-09,15.824005,0.0,dry_day
2004-05-10,16.789886,0.0,dry_day
2004-05-11,15.757965,0.0,dry_day
2004-05-12,12.973938,0.0,dry_day
2004-05-13,14.936676,0.0,dry_day
2004-05-14,14.754669,0.0,dry_day
2004-05-15,12.227692,0.0,dry_day
2004-05-16,10.401764,0.0,dry_day
2004-05-17,11.946625,0.0,dry_day
2004-05-18,11.133118,0.0,dry_day
2004-05-19,10.101105,0.0,dry_day
2004-05-20,11.185486,0.0,dry_day
2004-05-21,14.023651,0.0,dry_day
2004-05-22,15.60553,0.0,dry_day
2004-05-23,16.372528,0.0,dry_day
2004-05-24,17.140076,0.0,dry_day
2004-05-25,17.075012,0.0,dry_day
2004-05-26,16.17566,0.0,dry_day
2004-05-27,14.933044,0.0,dry_day
2004-05-28,14.332001,0.0,dry_day
2004-05-29,16.493073,0.0,dry_day
2004-05-30,17.636993,0.0,dry_day
2004-05-31,15.531372,0.0,dry_day
2004-06-01,15.138702,0.0,dry_day
2004-06-02,16.097595,0.0,dry_day
2004-06-03,16.277008,0.0,dry_day
2004-06-04,17.345734,0.0,dry_day
2004-06-05,19.513672,0.0,dry_day
2004-06-06,20.147675,0.0,dry_day
2004-06-07,20.015015,0.0,dry_day
2004-06-08,16.802002,0.0,dry_day
2004-06-09,15.199371,0.0,dry_day
2004-06-10,16.256592,0.0,dry_day
2004-06-11,16.925995,0.0,dry_day
2004-06-12,19.57138,0.0,dry_day
2004-06-13,22.04721,0.0,dry_day
2004-06-14,23.077667,0.0,dry_day
2004-06-15,21.725494,0.0,dry_day
2004-06-16,20.562134,0.0,dry_day
2004-06-17,22.206299,0.0,dry_day
2004-06-19,21.141449,0.0,dry_day
2004-06-20,20.066376,0.0,dry_day
2004-06-21,21.762543,0.0,dry_day
2004-06-22,21.63266,0.0,dry_day
2004-06-25,17.619293,0.0,dry_day
2004-06-26,20.11621,0.0,dry_day
2004-06-27,21.74591,0.0,dry_day
2004-06-29,19.38324,0.0,dry_day
2004-06-30,21.588318,0.0,dry_day
2004-07-01,20.860199,0.0,dry_day
2004-07-02,21.676178,0.0,dry_day
2004-07-03,23.459686,0.0,dry_day
2004-07-04,23.593933,0.0,dry_day
2004-07-05,22.43924,0.0,dry_day
2004-07-06,22.787964,0.0,dry_day
2004-07-07,24.900177,0.0,dry_day
2004-07-07,24.900177,0.0,heatwave_30
2004-07-08,23.941467,0.0,dry_day
2004-07-09,22.744476,0.0,dry_day
2004-07-10,22.213531,0.0,dry_day
2004-07-11,22.91388,0.0,dry_day
2004-07-12,25.524414,0.0,dry_day
2004-07-12,25.524414,0.0,heatwave_30
2004-07-13,25.485962,0.0,dry_day
2004-07-13,25.485962,0.0,heatwave_30
2004-07-14,24.845734,0.0,dry_day
2004-07-14,24.845734,0.0,heatwave_30
2004-07-15,20.848236,0.0,dry_day
2004-07-18,17.891907,0.0,dry_day
2004-07-19,18.540894,0.0,dry_day
2004-07-20,19.450958,0.0,dry_day
2004-07-21,20.26236,0.0,dry_day
2004-07-22,20.173737,0.0,dry_day
2004-07-23,20.794525,0.0,dry_day
2004-07-24,21.837067,0.0,dry_day
2004-07-25,22.807251,0.0,dry_day
2004-07-26,23.20639,0.0,dry_day
2004-07-27,24.12793,0.0,dry_day
2004-07-27,24.12793,0.0,heatwave_30
2004-07-28,24.883392,0.0,dry_day
2004-07-28,24.883392,0.0,heatwave_30
2004-07-29,25.718964,0.0,dry_day
2004-07-29,25.718964,0.0,heatwave_30
2004-07-30,26.075348,0.0,dry_day
2004-07-30,26.075348,0.0,heatwave_30
2004-07-31,25.511688,0.0,dry_day
2004-07-31,25.511688,0.0,heatwave_30
2004-08-01,25.192017,0.0,dry_day
2004-08-01,25.192017,0.0,heatwave_30
2004-08-02,23.024323,0.0,dry_day
2004-08-03,22.200592,0.0,dry_day
2004-08-04,22.552094,0.0,dry_day
2004-08-05,23.314362,0.0,dry_day
2004-08-06,24.089813,0.0,dry_day
2004-08-07,24.451324,0.0,dry_day
2004-08-08,24.171051,0.0,dry_day
2004-08-09,24.624237,0.0,dry_day
2004-08-09,24.624237,0.0,heatwave_30
2004-08-10,24.214539,0.0,dry_day
2004-08-11,21.566559,0.0,dry_day
2004-08-12,20.402832,0.0,dry_day
2004-08-13,20.846527,0.0,dry_day
2004-08-14,22.721497,0.0,dry_day
2004-08-15,23.564575,0.0,dry_day
2004-08-16,22.536835,0.0,dry_day
2004-08-17,21.700714,0.0,dry_day
2004-08-18,20.910492,0.0,dry_day
2004-08-19,20.516296,0.0,dry_day
2004-08-20,20.302124,0.0,dry_day
2004-08-21,21.52069,0.0,dry_day
2004-08-22,23.317322,0.0,dry_day
2004-08-23,24.174652,0.0,dry_day
2004-08-23,24.174652,0.0,heatwave_30
2004-08-24,21.187592,0.0,dry_day
2004-08-25,20.799713,0.0,dry_day
2004-08-26,21.862244,0.0,dry_day
2004-08-27,23.220062,0.0,dry_day
2004-08-28,23.37442,0.0,dry_day
2004-08-29,20.833069,0.0,dry_day
2004-08-30,21.443817,0.0,dry_day
2004-08-31,22.282898,0.0,dry_day
2004-09-01,22.751373,0.0,dry_day
2004-09-02,22.772217,0.0,dry_day
2004-09-03,22.139679,0.0,dry_day
2004-09-04,20.535492,0.0,dry_day
2004-09-06,17.189697,0.0,dry_day
2004-09-07,15.605255,0.0,dry_day
2004-09-08,18.175629,0.0,dry_day
2004-09-09,19.347229,0.0,dry_day
2004-09-11,12.784515,0.0,dry_day
2004-09-12,12.469574,0.0,dry_day
2004-09-13,14.116547,0.0,dry_day
2004-09-14,16.83255,0.0,dry_day
2004-09-15,18.293304,0.0,dry_day
2004-09-16,19.120789,0.0,dry_day
2004-09-17,19.022614,0.0,dry_day
2004-09-18,17.339111,0.0,dry_day
2004-09-19,17.861847,0.0,dry_day
2004-09-20,19.763458,0.0,dry_day
2004-09-21,20.402435,0.0,dry_day
2004-09-22,19.729889,0.0,dry_day
2004-09-23,18.169495,0.0,dry_day
2004-09-24,18.121796,0.0,dry_day
2004-09-25,17.568695,0.0,dry_day
2004-09-26,19.098724,0.0,dry_day
2004-09-27,20.834808,0.0,dry_day
2004-09-28,21.35205,0.0,dry_day
2004-09-29,21.097626,0.0,dry_day
2004-09-30,21.216034,0.0,dry_day
2004-10-01,20.194672,0.0,dry_day
2004-10-02,17.092133,0.0,dry_day
2004-10-03,15.460144,0.0,dry_day
2004-10-04,13.781464,0.0,dry_day
2004-10-05,13.531952,0.0,dry_day
2004-10-06,12.717316,0.0,dry_day
2004-10-07,12.735077,0.0,dry_day
2004-10-08,12.161407,0.0,dry_day
2004-10-09,12.332184,0.0,dry_day
2004-10-10,13.690826,0.0,dry_day
2004-10-11,14.550201,0.0,dry_day
2004-10-12,15.280029,0.0,dry_day
2004-10-13,12.908173,0.0,dry_day
2004-10-14,13.0277405,0.0,dry_day
2004-10-15,15.13681,0.0,dry_day
2004-10-16,15.7969055,0.0,dry_day
2004-10-17,16.266205,0.0,dry_day
2004-10-18,17.24588,0.0,dry_day
2004-10-19,16.915924,0.0,dry_day
2004-10-20,16.113647,0.0,dry_day
2004-10-21,13.830994,0.0,dry_day
2004-10-22,12.893524,0.0,dry_day
2004-10-23,13.059631,0.0,dry_day
2004-10-24,13.587677,0.0,dry_day
2004-10-25,14.189392,0.0,dry_day
2004-10-26,14.660919,0.0,dry_day
2004-10-27,15.674591,0.0,dry_day
2004-10-29,13.813507,0.0,dry_day
2004-10-30,13.334869,0.0,dry_day
2004-10-31,13.648682,0.0,dry_day
2004-11-01,13.051086,0.0,dry_day
2004-11-02,13.224182,0.0,dry_day
2004-11-03,13.049408,0.0,dry_day
2004-11-04,10.714813,0.0,dry_day
2004-11-05,8.989563,0.0,dry_day
2004-11-06,10.522369,0.0,dry_day
2004-11-07,10.985535,0.0,dry_day
2004-11-08,10.841003,0.0,dry_day
2004-11-09,10.901093,0.0,dry_day
2004-11-10,10.41272,0.0,dry_day
2004-11-11,10.831512,0.0,dry_day
2004-11-12,11.419983,0.0,dry_day
2004-11-13,11.2482605,0.0,dry_day
2004-11-14,11.426849,0.0,dry_day
2004-11-16,10.297668,0.0,dry_day
2004-11-17,6.6653748,0.0,dry_day
2004-11-18,4.564911,0.0,dry_day
2004-11-19,4.561981,0.0,dry_day
2004-11-21,3.9205933,7.111824035644531,frost
2004-11-22,-4.0525513,0.0,dry_day
2004-11-22,-4.0525513,0.0,frost
2004-11-23,-4.9694214,0.0,dry_day
2004-11-23,-4.9694214,0.0,frost
2004-11-24,-1.9437561,0.0,dry_day
2004-11-24,-1.9437561,0.0,frost
2004-11-25,1.7409973,14.223648071289062,frost
2004-11-26,-4.41391,0.0,dry_day
2004-11-26,-4.41391,0.0,frost
2004-11-27,-6.022522,0.0,dry_day
2004-11-27,-6.022522,0.0,frost
2004-11-28,-3.096344,0.0,dry_day
2004-11-28,-3.096344,0.0,frost
2004-11-29,-0.96762085,0.0,dry_day
2004-11-29,-0.96762085,0.0,frost
2004-11-30,1.0264893,0.0,dry_day
2004-11-30,1.0264893,0.0,frost
2004-12-01,2.8468933,0.0,dry_day
2004-12-01,2.8468933,0.0,frost
2004-12-02,2.7214355,0.0,dry_day
2004-12-02,2.7214355,0.0,frost
2004-12-03,3.9432678,0.0,dry_day
2004-12-03,3.9432678,0.0,frost
2004-12-04,4.963928,0.0,dry_day
2004-12-05,5.6572876,0.0,dry_day
2004-12-06,4.7566833,0.0,dry_day
2004-12-07,3.7789612,0.0,dry_day
2004-12-08,0.4382019,0.0,dry_day
2004-12-08,0.4382019,0.0,frost
2004-12-09,0.28692627,0.0,dry_day
2004-12-09,0.28692627,0.0,frost
2004-12-10,0.3555298,0.0,dry_day
2004-12-10,0.3555298,0.0,frost
2004-12-11,-0.12033081,0.0,dry_day
2004-12-11,-0.12033081,0.0,frost
2004-12-12,-1.4959412,0.0,dry_day
2004-12-12,-1.4959412,0.0,frost
2004-12-13,-0.66122437,0.0,dry_day
2004-12-13,-0.66122437,0.0,frost
2004-12-14,-0.68222046,0.0,dry_day
2004-12-14,-0.68222046,0.0,frost
2004-12-15,-3.5205994,0.0,dry_day
2004-12-15,-3.5205994,0.0,frost
2004-12-16,-4.6443176,0.0,dry_day
2004-12-16,-4.6443176,0.0,frost
2004-12-17,-2.9978027,0.0,dry_day
2004-12-17,-2.9978027,0.0,frost
2004-12-18,-0.4270935,1.334591031074524,frost
2004-12-19,1.0667725,3.0504939556121826,frost
2004-12-20,1.9150696,0.0,dry_day
2004-12-21,2.1532898,0.0,dry_day
2004-12-21,2.1532898,0.0,frost
2004-12-22,2.1805725,4.678216934204102,frost
2004-12-23,2.8225098,0.0,dry_day
2004-12-24,1.620636,0.0,dry_day
2004-12-25,0.12814331,0.0,dry_day
2004-12-25,0.12814331,0.0,frost
2004-12-26,0.4694519,0.0,dry_day
2004-12-26,0.4694519,0.0,frost
2004-12-27,3.4909668,0.0,dry_day
2004-12-27,3.4909668,0.0,frost
2004-12-30,5.51001,0.0,dry_day
2004-12-31,4.8490295,0.0,dry_day
2005-01-01,4.712738,0.0,dry_day
2005-01-03,0.18234253,0.0,dry_day
2005-01-03,0.18234253,0.0,frost
2005-01-04,0.08065796,0.0,dry_day
2005-01-04,0.08065796,0.0,frost
2005-01-05,-1.2894897,0.0,dry_day
2005-01-05,-1.2894897,0.0,frost
2005-01-06,-0.76657104,0.0,dry_day
2005-01-06,-0.76657104,0.0,frost
2005-01-07,-0.23995972,0.0,dry_day
2005-01-07,-0.23995972,0.0,frost
2005-01-08,0.011810303,0.0,dry_day
2005-01-08,0.011810303,0.0,frost
2005-01-09,-0.29766846,0.0,dry_day
2005-01-09,-0.29766846,0.0,frost
2005-01-10,0.9090576,0.0,dry_day
2005-01-10,0.9090576,0.0,frost
2005-01-11,1.0887146,0.0,dry_day
2005-01-11,1.0887146,0.0,frost
2005-01-12,2.3750916,0.0,dry_day
2005-01-12,2.3750916,0.0,frost
2005-01-13,2.967743,0.0,dry_day
2005-01-13,2.967743,0.0,frost
2005-01-14,2.4697876,0.0,dry_day
2005-01-14,2.4697876,0.0,frost
2005-01-15,2.4325256,0.0,dry_day
2005-01-17,1.4101868,0.0,dry_day
2005-01-17,1.4101868,0.0,frost
2005-01-18,0.9109192,0.0,dry_day
2005-01-18,0.9109192,0.0,frost
2005-01-19,-0.22225952,0.0,dry_day
2005-01-19,-0.22225952,0.0,frost
2005-01-20,0.07077026,0.0,dry_day
2005-01-20,0.07077026,0.0,frost
2005-01-21,1.912262,1.3251816034317017,frost
2005-01-23,0.9732361,1.3251816034317017,frost
2005-01-24,-4.199463,0.0,dry_day
2005-01-24,-4.199463,0.0,frost
2005-01-25,-0.9130554,7.951088905334473,frost
2005-01-27,2.8754578,2.429598569869995,frost
2005-01-30,6.3857727,0.0,dry_day
2005-01-31,2.2685242,0.0,dry_day
2005-02-01,0.2246399,0.0,dry_day
2005-02-01,0.2246399,0.0,frost
2005-02-02,-0.8769226,0.0,dry_day
2005-02-02,-0.8769226,0.0,frost
2005-02-03,-0.038116455,8.307281494140625,frost
2005-02-04,-0.21383667,0.0,dry_day
2005-02-04,-0.21383667,0.0,frost
2005-02-05,-1.4710693,0.0,dry_day
2005-02-05,-1.4710693,0.0,frost
2005-02-06,-3.5357056,0.0,dry_day
2005-02-06,-3.5357056,0.0,frost
2005-02-07,-6.1704407,0.0,dry_day
2005-02-07,-6.1704407,0.0,frost
2005-02-08,-5.6970215,0.0,dry_day
2005-02-08,-5.6970215,0.0,frost
2005-02-09,-6.5691223,0.0,dry_day
2005-02-09,-6.5691223,0.0,frost
2005-02-10,-5.597809,0.0,dry_day
2005-02-10,-5.597809,0.0,frost
2005-02-11,-5.3931885,0.0,dry_day
2005-02-11,-5.3931885,0.0,frost
2005-02-12,-5.0010376,0.0,dry_day
2005-02-12,-5.0010376,0.0,frost
2005-02-13,-2.7221985,0.0,dry_day
2005-02-13,-2.7221985,0.0,frost
2005-02-14,1.6298218,0.0,dry_day
2005-02-14,1.6298218,0.0,frost
2005-02-15,2.5212097,0.0,dry_day
2005-02-16,3.162201,0.0,dry_day
2005-02-16,3.162201,0.0,frost
2005-02-17,5.5625916,0.0,dry_day
2005-02-19,4.842041,0.0,dry_day
2005-02-20,2.323822,0.0,dry_day
2005-02-21,1.9493713,0.0,dry_day
2005-02-21,1.9493713,0.0,frost
2005-02-22,2.6766357,0.0,dry_day
2005-02-22,2.6766357,0.0,frost
2005-02-23,4.0278015,0.0,dry_day
2005-02-24,3.905487,0.0,dry_day
2005-02-25,4.143463,0.0,dry_day
2005-02-28,6.5422363,0.0,dry_day
2005-03-03,7.117279,0.0,dry_day
2005-03-04,2.6913147,0.0,dry_day
2005-03-04,2.6913147,0.0,frost
2005-03-05,4.5966797,3.213334798812866,frost
2005-03-08,5.845154,0.0,dry_day
2005-03-09,2.6985168,0.0,dry_day
2005-03-10,1.1048584,0.0,dry_day
2005-03-10,1.1048584,0.0,frost
2005-03-11,-0.060577393,0.0,dry_day
2005-03-11,-0.060577393,0.0,frost
2005-03-12,-0.9738159,0.0,dry_day
2005-03-12,-0.9738159,0.0,frost
2005-03-13,1.223175,0.0,dry_day
2005-03-13,1.223175,0.0,frost
2005-03-14,2.9465027,0.0,dry_day
2005-03-14,2.9465027,0.0,frost
2005-03-15,4.8439026,0.0,dry_day
2005-03-16,5.0592957,0.0,dry_day
2005-03-17,4.88562,0.0,dry_day
2005-03-18,7.0019836,0.0,dry_day
2005-03-19,8.516113,0.0,dry_day
2005-03-20,6.6931458,0.0,dry_day
2005-03-21,5.906311,0.0,dry_day
2005-03-22,5.057373,0.0,dry_day
2005-03-23,2.2114563,0.0,dry_day
2005-03-23,2.2114563,0.0,frost
2005-03-24,2.5296936,0.0,dry_day
2005-03-24,2.5296936,0.0,frost
2005-03-25,4.978546,0.0,dry_day
2005-03-26,7.556793,0.0,dry_day
2005-03-27,8.45108,0.0,dry_day
2005-04-01,5.904999,0.0,dry_day
2005-04-02,0.47253418,0.0,dry_day
2005-04-02,0.47253418,0.0,frost
2005-04-03,0.015716553,0.0,dry_day
2005-04-03,0.015716553,0.0,frost
2005-04-04,0.45092773,0.0,dry_day
2005-04-04,0.45092773,0.0,frost
2005-04-05,2.6913757,0.0,dry_day
2005-04-05,2.6913757,0.0,frost
2005-04-06,5.29364,0.0,dry_day
2005-04-06,5.29364,0.0,frost
2005-04-07,8.3038025,0.0,dry_day
2005-04-09,12.601715,0.0,dry_day
2005-04-10,14.14386,0.0,dry_day
2005-04-11,16.109558,0.0,dry_day
2005-04-12,16.483429,0.0,dry_day
2005-04-14,10.098755,0.0,dry_day
2005-04-15,8.781036,0.0,dry_day
2005-04-16,9.899597,0.0,dry_day
2005-04-19,10.822632,0.0,dry_day
2005-04-20,11.258759,0.0,dry_day
2005-04-23,12.389435,0.0,dry_day
2005-04-24,10.591888,0.0,dry_day
2005-04-25,11.365356,0.0,dry_day
2005-04-26,13.751862,0.0,dry_day
2005-04-28,11.472168,0.0,dry_day
2005-04-29,11.910431,0.0,dry_day
2005-04-30,8.7388,0.0,dry_day
2005-05-01,7.7554626,0.0,dry_day
2005-05-02,8.040985,0.0,dry_day
2005-05-03,9.4505005,0.0,dry_day
2005-05-04,7.8911743,0.0,dry_day
2005-05-05,11.975189,0.0,dry_day
2005-05-07,15.697571,0.0,dry_day
2005-05-09,13.356232,0.0,dry_day
2005-05-10,15.073364,0.0,dry_day
2005-05-11,17.092682,0.0,dry_day
2005-05-14,14.447693,0.0,dry_day
2005-05-15,13.385315,0.0,dry_day
2005-05-16,16.014557,0.0,dry_day
2005-05-17,18.087921,0.0,dry_day
2005-05-18,19.81903,0.0,dry_day
2005-05-19,21.345001,0.0,dry_day
2005-05-21,20.219604,0.0,dry_day
2005-05-22,17.128967,0.0,dry_day
2005-05-23,16.0383,0.0,dry_day
2005-05-24,16.195068,0.0,dry_day
2005-05-25,16.690704,0.0,dry_day
2005-05-26,15.466034,0.0,dry_day
2005-05-27,15.860992,0.0,dry_day
2005-05-28,15.700348,0.0,dry_day
2005-05-29,15.126312,0.0,dry_day
2005-05-30,14.448517,0.0,dry_day
2005-05-31,14.004089,0.0,dry_day
2005-06-02,14.777893,0.0,dry_day
2005-06-03,15.609161,0.0,dry_day
2005-06-04,15.814453,0.0,dry_day
2005-06-05,15.7118225,0.0,dry_day
2005-06-06,18.17862,0.0,dry_day
2005-06-07,19.742554,0.0,dry_day
2005-06-08,21.144592,0.0,dry_day
2005-06-09,21.76413,0.0,dry_day
2005-06-10,20.923492,0.0,dry_day
2005-06-11,18.711334,0.0,dry_day
2005-06-12,18.231232,0.0,dry_day
2005-06-13,19.026825,0.0,dry_day
2005-06-14,19.102173,0.0,dry_day
2005-06-15,17.436066,0.0,dry_day
2005-06-16,18.712433,0.0,dry_day
2005-06-17,20.628632,0.0,dry_day
2005-06-18,21.74295,0.0,dry_day
2005-06-19,22.121033,0.0,dry_day
2005-06-20,19.891205,0.0,dry_day
2005-06-21,18.729095,0.0,dry_day
2005-06-22,18.081543,0.0,dry_day
2005-06-23,18.40091,0.0,dry_day
2005-06-24,20.889618,0.0,dry_day
2005-06-25,19.163849,0.0,dry_day
2005-06-26,18.68216,0.0,dry_day
2005-06-27,20.051239,0.0,dry_day
2005-06-28,21.287445,0.0,dry_day
2005-06-30,21.756927,0.0,dry_day
2005-07-01,23.374786,0.0,dry_day
2005-07-02,23.9216,0.0,dry_day
2005-07-03,23.828796,0.0,dry_day
2005-07-04,19.857025,0.0,dry_day
2005-07-05,19.154541,0.0,dry_day
2005-07-06,20.509125,0.0,dry_day
2005-07-07,22.956055,0.0,dry_day
2005-07-08,24.77362,0.0,dry_day
2005-07-08,24.77362,0.0,heatwave_30
2005-07-09,25.28189,0.0,dry_day
2005-07-09,25.28189,0.0,heatwave_30
2005-07-10,25.828217,0.0,dry_day
2005-07-10,25.828217,0.0,heatwave_30
2005-07-11,26.28775,0.0,dry_day
2005-07-11,26.28775,0.0,heatwave_30
2005-07-12,26.69461,0.0,dry_day
2005-07-12,26.69461,0.0,heatwave_30
2005-07-13,26.752869,0.0,dry_day
2005-07-13,26.752869,0.0,heatwave_30
2005-07-14,23.749054,0.0,dry_day
2005-07-17,20.585358,0.0,dry_day
2005-07-18,22.333466,0.0,dry_day
2005-07-19,23.424042,0.0,dry_day
2005-07-20,24.58725,0.0,dry_day
2005-07-20,24.58725,0.0,heatwave_30
2005-07-21,25.802948,0.0,dry_day
2005-07-21,25.802948,0.0,heatwave_30
2005-07-22,26.17157,0.0,dry_day
2005-07-22,26.17157,0.0,heatwave_30
2005-07-23,24.523254,0.0,dry_day
2005-07-23,24.523254,0.0,heatwave_30
2005-07-24,24.584564,0.0,dry_day
2005-07-25,24.316559,0.0,dry_day
2005-07-26,24.393341,0.0,dry_day
2005-07-27,25.384186,0.0,dry_day
2005-07-27,25.384186,0.0,heatwave_30
2005-07-28,24.657074,0.0,dry_day
2005-07-28,24.657074,0.0,heatwave_30
2005-07-29,24.762299,0.0,dry_day
2005-07-29,24.762299,0.0,heatwave_30
2005-07-30,24.848206,0.0,dry_day
2005-07-30,24.848206,0.0,heatwave_30
2005-07-31,24.971802,0.0,dry_day
2005-08-01,23.91214,0.0,dry_day
2005-08-02,23.38794,0.0,dry_day
2005-08-03,23.105957,0.0,dry_day
2005-08-04,23.09909,0.0,dry_day
2005-08-05,24.419708,0.0,dry_day
2005-08-05,24.419708,0.0,heatwave_30
2005-08-06,23.602875,0.0,dry_day
