date,t2m_min,t2m_max,t2m_mean,precipitation
2009-02-15,0.53656006,4.8065186,2.4682007,0.0
2009-02-16,-1.7120361,2.3731384,-0.45663452,7.326128959655762
2009-02-17,-5.3609924,1.8345032,-2.9983215,0.0
2009-02-18,-4.8815613,4.1644897,-1.1468811,0.0
2009-02-19,-2.3804016,4.2246094,0.70401,7.326128959655762
2009-02-20,-0.65441895,3.74411,0.91970825,0.0
2009-02-21,-3.0812988,1.1653137,-1.6180115,0.0
2009-02-22,-3.4861755,2.2913208,-1.256073,0.0
2009-02-23,-3.1315918,3.808838,-0.29660034,6.1023688316345215
2009-02-24,-0.90237427,3.3704224,0.19168091,1.5255922079086304
2009-02-25,-3.7245789,3.9337769,-0.5130615,0.0
2009-02-26,-1.3063049,3.7780151,0.9951782,4.767812728881836
2009-02-27,-0.1770935,4.8835754,1.4276428,1.5892709493637085
2009-02-28,-2.1767578,3.5776367,-0.21694946,0.0
2009-03-01,-3.3408508,2.644867,-1.1034241,0.0
2009-03-02,-4.2539673,5.622162,0.287323,0.0
2009-03-03,-0.47409058,7.4097595,2.7794495,0.0
2009-03-04,-0.28790283,9.097321,3.7432556,0.0
2009-03-05,0.40786743,11.249298,5.553009,4.436537265777588
2009-03-06,4.9975586,14.035492,8.49942,2.7949042320251465
2009-03-07,5.8695374,14.582306,9.506561,0.9316347241401672
2009-03-08,4.639801,10.787079,7.4998474,0.0
2009-03-09,1.5038757,9.523834,4.6784363,0.0
2009-03-10,1.1075745,9.441193,4.7954407,0.0
2009-03-11,4.2612,9.1623535,5.706238,0.0
2009-03-12,1.1326599,11.149292,5.195221,0.0
2009-03-13,1.8973389,9.4652405,4.7814636,6.572060585021973
2009-03-14,-0.24353027,5.17157,1.6929016,0.0
2009-03-15,-2.1956177,3.4161987,-0.26281738,0.0
2009-03-16,-4.016968,4.2261963,-0.17044067,0.0
2009-03-17,-3.113678,5.664734,0.98727417,0.0
2009-03-18,-2.5306091,7.2012024,2.0629578,0.0
2009-03-19,0.8243408,7.086426,3.2333984,0.0
2009-03-20,-1.4962769,5.4993896,0.865448,0.0
2009-03-21,-2.316681,8.978577,2.7810974,0.0
2009-03-22,-1.4943848,9.25766,4.1348877,0.0
2009-03-23,1.3354492,6.4081116,3.5738525,0.0
2009-03-24,-1.2373047,6.466278,1.5718994,0.0
2009-03-25,-1.847168,9.357239,3.7984924,5.321534156799316
2009-03-26,4.155365,8.74057,5.6231384,5.44877290725708
2009-03-27,1.9197388,5.97464,3.6460876,0.0
2009-03-28,-1.8227234,5.5266724,0.84872437,0.0
2009-03-29,-2.2436829,9.141754,3.0549622,0.0
2009-03-30,0.80145264,13.31781,6.8497925,2.72438645362854
2009-03-31,3.9311218,15.565186,9.381012,0.0
2009-04-01,5.733368,16.994904,11.068695,0.0
2009-04-02,7.5297546,17.068298,11.875092,0.0
2009-04-03,7.542053,11.125183,8.830414,0.0
2009-04-04,5.006653,14.336517,8.807526,0.0
2009-04-05,5.023407,14.314392,9.354401,0.0
2009-04-06,5.3640137,13.0354,8.899078,0.0
2009-04-07,4.5519714,10.256714,7.116913,0.0
2009-04-08,4.0554504,11.103699,7.057434,0.0
2009-04-09,3.9586182,12.745605,7.851654,0.0
2009-04-10,3.4766846,13.623077,8.4739685,0.0
2009-04-11,4.135132,14.647095,9.419952,0.0
2009-04-12,6.101471,14.694855,9.91687,7.391772270202637
2009-04-13,5.236389,17.524689,11.14444,0.0
2009-04-14,6.5341187,17.694214,11.9664,0.0
2009-04-15,6.651001,11.636536,8.519196,7.391772270202637
2009-04-16,5.145813,10.886139,7.116974,7.359936714172363
2009-04-17,2.4022217,11.683258,6.772827,0.0
2009-04-18,2.1048584,12.554565,7.076935,0.0
2009-04-19,3.1842346,16.149628,10.064209,0.0
2009-04-20,6.3503723,18.099213,12.314697,7.359936714172363
2009-04-21,8.035675,18.381104,13.193634,0.0
2009-04-22,8.658173,17.924713,13.032379,0.0
2009-04-23,6.0870056,14.463226,9.923035,0.0
2009-04-24,5.08786,12.704987,8.321381,0.0
2009-04-25,4.9127197,12.795868,8.725494,0.0
2009-04-26,4.453491,14.077789,9.317505,0.0
2009-04-27,5.4467773,13.700165,9.289551,0.0
2009-04-28,4.598633,14.598267,9.228424,0.0
2009-04-29,4.925049,16.27658,10.675934,0.0
2009-04-30,5.8392334,15.199768,10.3089905,0.0
2009-05-01,6.6581726,15.727417,10.918549,0.0
2009-05-02,5.995758,15.158813,10.309479,0.0
2009-05-03,5.3980713,17.07837,11.397888,0.0
2009-05-04,8.4938965,14.521637,11.370758,25.436946868896484
2009-05-05,8.126801,10.996887,9.1188965,0.0
2009-05-06,7.3416443,12.155518,9.299164,0.0
2009-05-07,6.4345703,13.817902,9.847443,0.0
2009-05-08,5.5913696,15.106812,10.47879,0.0
2009-05-09,6.6545715,15.013153,10.635834,0.0
2009-05-10,5.9490356,15.374542,10.633636,0.0
2009-05-11,6.299591,15.125458,10.838257,0.0
2009-05-12,7.0115967,17.433838,12.4422,0.0
2009-05-13,7.846863,19.72519,14.356995,0.0
2009-05-14,9.898804,20.927765,15.855194,0.0
2009-05-15,11.683716,22.443542,17.144836,0.0
2009-05-16,12.241791,23.949402,18.217804,0.0
2009-05-17,13.165314,25.09436,19.279999,0.0
2009-05-18,13.896454,26.01355,20.116577,3.632655143737793
2009-05-19,14.386017,25.445831,19.471313,0.0
2009-05-20,12.486664,21.322876,16.334564,0.0
2009-05-21,10.54306,18.313599,14.277466,0.0
2009-05-22,9.98587,17.458282,13.613647,15.609282493591309
2009-05-23,9.382538,19.361938,14.575409,0.0
2009-05-24,11.811096,21.091034,16.26587,0.0
2009-05-25,11.065308,20.010345,15.022034,0.0
2009-05-26,9.8714905,18.841797,14.078064,0.0
2009-05-27,8.017548,16.772522,12.0911255,0.0
2009-05-28,7.51239,18.495636,13.073975,0.0
2009-05-29,9.006866,21.469757,15.531342,0.0
2009-05-30,11.128082,24.125183,18.080414,0.0
2009-05-31,13.273224,24.963898,19.38913,0.0
2009-06-01,13.951202,25.224121,19.62088,0.0
2009-06-02,14.25412,26.367737,20.642181,0.0
2009-06-03,15.764709,26.404541,21.493195,0.0
2009-06-04,14.8567505,23.414185,18.739777,0.0
2009-06-05,12.307343,20.664673,16.459686,0.0
2009-06-06,12.2508545,22.183136,17.197113,0.0
2009-06-07,12.829742,24.663727,18.803436,0.0
2009-06-08,13.988312,26.444122,20.42398,0.0
2009-06-09,15.760956,27.886444,22.27597,0.0
2009-06-10,17.01361,28.367554,22.734589,2.6163337230682373
2009-06-11,16.46814,27.443573,21.77774,2.9791338443756104
2009-06-12,16.064117,27.06781,21.717651,2.9791338443756104
2009-06-13,16.104248,25.75821,20.873474,2.9791338443756104
2009-06-14,15.536499,22.284393,18.248138,0.0
2009-06-15,14.123505,22.385101,17.77417,0.0
2009-06-16,11.707001,22.767365,17.085388,0.0
2009-06-17,12.825134,25.124908,18.959747,0.0
2009-06-18,14.679077,26.032318,20.51007,0.0
2009-06-19,14.559143,25.402924,19.689362,0.0
2009-06-20,14.694946,26.969482,20.89624,0.0
2009-06-21,15.759827,27.994934,22.336823,0.0
2009-06-22,16.170563,27.637268,22.219513,0.0
2009-06-23,17.32132,29.147583,23.351288,3.5842978954315186
2009-06-24,17.566132,29.490143,23.92154,0.0
2009-06-25,17.669342,27.304382,22.958069,0.0
2009-06-26,16.26709,26.043243,20.904999,0.0
2009-06-27,14.156403,25.105347,19.883636,0.0
2009-06-28,15.779846,25.599945,20.832489,0.0
2009-06-29,15.267639,26.434418,20.982666,0.0
2009-06-30,15.660431,27.266235,21.843506,0.0
2009-07-01,17.488373,28.975128,23.51352,0.0
2009-07-02,18.601776,30.128479,24.569733,0.0
2009-07-03,19.003998,29.660614,24.252258,0.0
2009-07-04,18.654541,26.82425,22.302032,0.0
2009-07-05,16.978973,24.88089,21.029144,0.0
2009-07-06,17.392487,25.79483,21.592285,0.0
2009-07-07,17.605896,26.375122,22.071411,0.0
2009-07-08,17.244751,28.025024,23.07901,0.0
2009-07-09,19.224945,29.652405,24.589294,0.0
2009-07-10,19.720673,29.715424,24.788147,0.0
2009-07-11,19.45337,29.824554,24.502838,0.0
2009-07-12,18.05539,28.873077,23.481781,0.0
2009-07-13,17.161499,26.056671,21.190216,4.429194450378418
2009-07-14,16.916443,22.649536,19.047577,0.0
2009-07-15,14.795837,22.606415,18.468079,0.0
2009-07-16,16.265167,23.87558,19.747742,4.334871292114258
2009-07-17,16.585663,24.033691,20.305756,0.0
2009-07-18,16.742004,27.123291,22.021057,0.0
2009-07-19,17.671448,28.45111,23.25061,0.0
2009-07-20,18.846313,29.923492,24.579102,0.0
2009-07-21,18.891266,28.801483,23.573517,0.0
2009-07-22,18.3544,27.92331,22.550262,0.0
2009-07-23,16.448456,27.226013,21.354279,0.0
2009-07-24,17.05252,27.629272,21.975891,0.0
2009-07-25,17.717957,28.833221,23.152771,0.0
2009-07-26,18.8143,30.389832,24.570923,0.0
2009-07-27,19.404633,31.353333,25.319672,0.0
2009-07-28,18.539185,27.829742,22.34372,0.0
2009-07-29,16.665283,27.662964,21.952057,0.0
2009-07-30,16.81723,27.77298,22.223053,0.0
2009-07-31,16.911987,27.247528,21.947113,0.0
2009-08-01,17.115906,27.12674,21.833038,0.0
2009-08-02,17.428223,27.220673,22.300507,0.0
2009-08-03,17.539581,28.042542,22.717041,0.0
2009-08-04,18.063293,29.724182,23.85495,0.0
2009-08-05,18.801666,31.396881,25.18222,0.0
2009-08-06,19.218292,31.187378,25.152008,0.0
2009-08-07,18.645294,29.143616,23.793884,0.0
2009-08-08,18.863464,27.210663,22.622131,0.0
2009-08-09,18.111298,25.914307,21.615875,0.0
2009-08-10,17.151459,25.338074,20.508911,0.0
2009-08-11,14.768982,24.727325,19.448944,0.0
2009-08-12,15.282776,25.967834,20.6073,0.0
2009-08-13,16.42398,26.37088,21.34439,0.0
2009-08-14,16.73114,28.597046,22.60913,0.0
2009-08-15,17.658478,30.282959,23.938599,0.0
2009-08-16,18.683228,30.29242,24.13263,0.0
2009-08-17,16.991547,27.813873,21.834381,0.0
2009-08-18,17.548462,29.02298,23.134369,0.0
2009-08-19,17.97464,29.254303,23.322906,0.0
2009-08-20,17.659607,27.81726,22.293732,0.0
2009-08-21,16.770111,26.865662,21.234467,0.0
2009-08-22,15.719666,26.796814,20.742157,0.0
2009-08-23,15.575958,26.467926,20.603241,0.0
2009-08-24,14.673889,26.66278,20.325958,0.0
2009-08-25,16.703827,27.392944,21.850739,0.0
2009-08-26,16.79364,27.101501,21.51233,0.0
2009-08-27,16.170654,25.848358,20.435913,0.0
2009-08-28,14.880402,26.264679,20.087677,0.0
2009-08-29,15.75116,27.550598,21.494385,0.0
2009-08-30,16.115723,28.374603,22.104065,0.0
2009-08-31,16.93753,28.228607,22.338135,0.0
2009-09-01,16.973694,27.455658,21.54187,0.0
2009-09-02,15.624664,26.591797,20.560425,0.0
2009-09-03,16.481445,27.19104,21.440338,0.0
2009-09-04,16.768158,28.265839,22.209381,0.0
2009-09-05,17.625977,28.676056,22.745453,0.0
2009-09-06,17.549866,28.339417,22.473785,0.0
2009-09-07,17.346283,27.325775,21.731934,0.0
2009-09-08,16.407623,23.114227,19.055878,0.0
2009-09-09,14.0208435,21.56482,17.42923,3.6577162742614746
2009-09-10,14.165466,23.803192,18.611298,0.0
2009-09-11,15.326202,24.668701,19.541718,0.0
2009-09-12,14.9835205,20.525848,17.242523,11.674517631530762
2009-09-13,14.865845,22.315552,17.990753,0.0
2009-09-14,14.712952,22.429688,18.056824,0.0
2009-09-15,15.373383,22.504883,18.555908,0.0
2009-09-16,14.225311,22.373596,17.658325,0.0
2009-09-17,12.571777,22.020477,16.722382,0.0
2009-09-18,12.79657,22.104034,17.1846,0.0
2009-09-19,13.102722,21.673126,16.784973,4.3546342849731445
2009-09-20,12.594696,17.46988,14.480225,0.0
2009-09-21,10.441284,17.145844,12.873444,0.0
2009-09-22,8.357025,17.749847,12.45047,0.0
2009-09-23,9.096893,18.56482,13.4583435,0.0
2009-09-24,9.883728,20.547333,14.587372,0.0
2009-09-25,10.714508,22.58908,16.084198,0.0
2009-09-26,12.540131,23.084656,17.296173,0.0
2009-09-27,12.907959,20.430603,15.567993,0.0
2009-09-28,8.988373,17.121368,11.994171,0.0
2009-09-29,7.476776,18.76538,12.6362915,0.0
2009-09-30,8.595062,20.779785,14.305206,0.0
2009-10-01,10.230011,21.656921,15.318695,0.0
2009-10-02,10.648468,23.354248,16.282257,0.0
2009-10-03,10.566895,23.924103,16.408905,0.0
2009-10-04,11.357727,24.140228,17.091614,0.0
2009-10-05,12.373383,21.58548,16.056793,0.0
2009-10-06,12.004974,20.584625,15.496429,0.0
2009-10-07,10.948853,19.353577,13.955475,0.0
2009-10-08,9.608215,20.18692,14.204681,0.0
2009-10-09,10.830994,21.605988,15.520081,0.0
2009-10-10,11.308228,22.016724,15.762299,0.0
2009-10-11,11.0581665,22.705109,15.807465,0.0
2009-10-12,10.427734,22.531921,15.441559,0.0
2009-10-13,9.577179,20.947052,14.277557,0.0
2009-10-14,11.459656,18.886139,14.721619,0.0
2009-10-15,12.435944,21.361206,15.7388,0.0
2009-10-16,10.834076,23.544098,16.440521,0.0
2009-10-17,12.089569,24.374664,17.251007,0.0
2009-10-18,12.937866,25.061157,17.829803,0.0
2009-10-19,13.662262,25.424835,18.324493,0.0
2009-10-20,14.13031,24.705536,18.117523,0.0
2009-10-21,13.237396,22.114868,16.221191,0.0
2009-10-22,10.0503235,18.722046,13.493317,0.0
2009-10-23,9.9748535,20.69757,14.329163,0.0
2009-10-24,10.759888,21.737366,15.236969,0.0
2009-10-25,11.08786,21.218292,15.158813,0.0
2009-10-26,11.410797,20.007568,14.60965,0.0
2009-10-27,10.993103,15.761475,12.386353,24.8604793548584
2009-10-28,8.250061,16.617706,11.5798645,0.0
2009-10-29,9.332855,14.250916,11.098358,0.0
2009-10-30,9.548584,13.858826,10.727051,0.0
2009-10-31,7.8516235,13.494598,9.748077,0.0
2009-11-01,6.86792,10.327576,8.303223,12.097955703735352
2009-11-02,1.9215393,5.3871155,3.6562195,0.0
2009-11-03,1.067627,8.040009,3.61969,6.048977851867676
2009-11-04,4.7832336,10.697479,8.073914,18.14693260192871
2009-11-05,6.7333374,14.578949,9.092499,0.0
2009-11-06,6.2401733,15.313049,9.776611,0.0
2009-11-07,7.2840576,17.685486,11.016327,0.0
2009-11-08,7.058899,18.411255,11.499298,0.0
2009-11-09,9.415222,16.729095,11.608948,0.0
2009-11-10,7.2051697,16.0943,10.137909,0.0
2009-11-11,6.484619,15.024384,9.891205,7.372888088226318
2009-11-12,7.3009644,11.982056,8.685455,0.0
2009-11-13,5.856018,10.3637085,7.0590515,0.0
2009-11-14,4.093445,7.551361,5.025299,0.0
2009-11-15,2.9621582,10.000397,5.4629517,7.372888088226318
2009-11-16,4.616394,9.045563,6.071045,0.0
2009-11-17,2.4942017,8.596344,5.054535,0.0
2009-11-18,2.7366638,7.973053,4.2033386,0.0
2009-11-19,0.3755188,9.494324,3.737793,0.0
2009-11-20,1.2462158,11.390503,5.2466125,0.0
2009-11-21,3.636139,12.17334,6.3786316,0.0
2009-11-22,2.7755127,11.673248,5.6671753,0.0
2009-11-23,1.5982361,13.592133,5.9887695,0.0
2009-11-24,3.4074097,12.611542,6.6927795,0.0
2009-11-25,2.693756,11.82663,5.6997375,0.0
2009-11-26,1.89328,10.772949,4.790985,0.0
2009-11-27,1.5987854,10.329315,4.3764343,0.0
2009-11-28,0.47369385,10.981354,3.9822693,0.0
2009-11-29,0.694397,11.729095,4.949463,0.0
2009-11-30,3.3070984,11.2387085,5.5197754,0.0
2009-12-01,1.0703125,11.554077,4.5386047,0.0
2009-12-02,1.0109863,11.646149,4.480133,0.0
2009-12-03,1.5224915,7.6537476,3.9596252,2.3215911388397217
2009-12-04,2.815216,9.089447,5.1719055,0.0
2009-12-05,4.4148254,7.0770874,5.2475586,9.286364555358888
2009-12-06,3.8178406,8.054352,5.0650024,0.0
2009-12-07,2.697754,7.050354,4.1819153,0.0
2009-12-08,1.7437439,6.5743713,3.2259827,0.0
2009-12-09,-0.49273682,8.350311,2.5940247,0.0
2009-12-10,1.4040222,8.611664,4.3516235,6.847634792327881
2009-12-11,3.7454224,5.3954773,4.502777,14.257829666137695
2009-12-12,2.6996765,7.495758,4.332367,0.0
2009-12-13,1.6685791,7.9885254,4.871277,0.0
2009-12-14,-1.5654602,4.8568115,0.5501404,0.0
2009-12-15,-2.2278137,6.667877,1.580658,0.0
2009-12-16,1.6353455,5.353363,2.9763489,1.4747259616851809
2009-12-17,2.2992554,7.2602234,3.8385315,0.0
2009-12-18,0.41049194,7.996765,3.778839,4.424177646636963
2009-12-19,3.3856812,9.603546,5.726593,0.0
2009-12-20,2.3877563,11.1727295,6.3180237,2.9494519233703613
2009-12-21,2.1333618,7.3356934,5.8410034,3.06128454208374
2009-12-22,-1.6113281,5.9778137,1.2366028,0.0
2009-12-23,-0.8274536,10.6727295,3.5088196,6.1225690841674805
2009-12-24,2.828125,12.52771,5.9181824,6.1225690841674805
2009-12-25,2.1035767,12.657562,5.6174316,3.06128454208374
2009-12-26,4.8539734,11.994873,7.2352295,1.5379031896591189
2009-12-27,4.557312,12.177185,7.2741394,4.613709449768066
2009-12-28,6.570526,11.139374,7.9213867,4.613709449768066
2009-12-29,2.7943726,8.126953,5.786682,0.0
2009-12-30,-1.9662781,4.9516296,0.7906189,0.0
2009-12-31,-2.2332153,9.345978,1.9635925,0.0
2010-01-01,1.0525208,11.8263855,5.501343,3.5549402236938477
2010-01-02,5.580963,11.720612,7.77417,0.0
2010-01-03,2.0912476,8.790039,4.268921,0.0
2010-01-04,-0.41738892,6.427307,2.9109192,0.0
2010-01-05,-2.9179382,5.6941223,0.23269653,0.0
2010-01-06,-1.2929993,10.082581,3.0934143,1.1546647548675537
2010-01-07,1.782959,12.515015,5.2496643,1.7319971323013306
2010-01-08,2.756256,13.195465,6.436371,0.0
2010-01-09,2.9675598,14.181854,6.53891,0.5773323774337769
2010-01-10,3.1044312,12.276825,6.002533,2.3093295097351074
2010-01-11,3.0403442,7.47287,4.845154,0.0
2010-01-12,0.20959473,7.530609,3.130005,5.335546493530273
2010-01-13,1.8103027,7.50119,3.6920776,0.0
2010-01-14,2.4269104,5.61615,3.657898,5.335546493530273
2010-01-15,2.859497,7.3528748,4.395569,0.0
2010-01-16,3.9766846,8.799744,5.5898743,1.4980456829071045
2010-01-17,3.83432,8.853668,5.664154,1.4980456829071045
2010-01-18,2.4306335,8.618652,4.8487854,2.996091365814209
2010-01-19,3.5518494,8.595337,5.309143,0.0
2010-01-20,1.4509583,6.087036,2.9457397,1.4980456829071045
2010-01-21,-1.4227905,3.7482605,0.23074341,0.0
2010-01-22,-2.840454,5.175232,1.0036621,4.039087772369385
2010-01-23,1.8026123,6.17334,3.0479126,4.039087772369385
2010-01-24,-2.2056274,0.5651245,-1.0392151,0.0
2010-01-25,-6.4154663,-2.543457,-4.98407,0.0
2010-01-26,-9.990234,-3.763916,-7.6957703,0.0
2010-01-27,-8.73587,1.5180359,-4.700989,2.1374869346618652
2010-01-28,-3.6015015,3.0126953,-0.95422363,3.206230640411377
2010-01-29,-1.29422,5.3280945,1.4176025,0.0
2010-01-30,1.6472778,6.819824,3.4864807,3.206230640411377
2010-01-31,1.0419617,8.501556,3.8623962,0.0
2010-02-01,2.4114685,9.335724,4.5779114,0.0
2010-02-02,1.5619202,7.718811,3.7642517,0.0
2010-02-03,-4.986389,2.5245056,-1.2102051,0.0
2010-02-04,-7.6083984,-1.6545715,-5.3287964,0.0
2010-02-05,-6.207062,-1.5317688,-4.688263,0.0
2010-02-06,-6.809204,2.0634766,-3.6144104,0.0
2010-02-07,-4.321167,3.5918274,-0.5430603,10.622315406799316
2010-02-08,0.7377014,2.8511047,1.3083801,0.0
2010-02-09,-0.46240234,5.6226196,1.4494934,0.0
2010-02-10,-0.6482239,6.920746,2.375183,4.248926162719727
2010-02-11,2.4535522,9.404907,4.8852844,3.759297609329224
2010-02-12,3.694397,9.164917,5.3347473,0.0
2010-02-13,1.5265198,11.35257,5.359833,0.7518594861030579
2010-02-14,3.770935,13.8168335,7.590576,1.5037189722061155
2010-02-15,6.926758,14.860504,9.78244,2.2555785179138184
2010-02-16,5.7805786,12.419128,7.8764343,0.7569131851196289
2010-02-17,4.0093384,15.083588,8.236237,2.270739793777466
2010-02-18,5.086334,15.042603,8.41098,1.5138263702392578
2010-02-19,4.8387146,12.534943,7.3708496,0.0
2010-02-20,3.1123047,15.5,8.4410095,1.5138263702392578
2010-02-21,5.4664307,11.456696,7.9288025,3.2206315994262695
2010-02-22,0.9539795,7.875244,3.4126892,0.0
2010-02-23,2.1949768,9.336792,4.7153015,0.0
2010-02-24,1.3537903,9.361908,4.6333923,0.0
2010-02-25,3.8625488,8.428436,5.2712708,6.441263198852539
2010-02-26,3.0513306,6.2058105,4.14151,0.0
2010-02-27,0.88272095,9.095673,4.08255,2.21950101852417
2010-02-28,2.4565735,7.4299316,4.3021545,2.21950101852417
2010-03-01,2.9708862,10.437012,5.5643616,0.0
2010-03-02,3.0298462,14.907562,7.780487,0.0
2010-03-03,3.65979,8.225555,5.104004,0.0
2010-03-04,-0.31225586,10.652374,4.5000916,1.9375778436660769
2010-03-05,4.960846,10.80191,7.225067,0.0
2010-03-06,4.498596,12.103149,7.5906677,0.0
2010-03-07,5.5155334,11.032288,7.4941406,1.2264900207519531
2010-03-08,5.9446716,17.331116,10.820526,1.2264900207519531
2010-03-09,8.803741,15.941376,11.585968,0.6132450103759766
2010-03-10,4.555542,14.5383,8.855469,1.2264900207519531
2010-03-11,6.4680176,19.565796,12.069061,4.155250072479248
2010-03-12,8.507111,17.39087,11.468597,0.0
2010-03-13,6.3724976,13.909149,9.272278,0.0
2010-03-14,5.8639526,16.901611,10.259705,0.0
2010-03-15,5.8242493,11.69635,7.7149353,0.0
2010-03-16,0.48120117,6.726959,2.7862854,0.0
2010-03-17,-1.1577454,8.483063,3.0875244,0.0
2010-03-18,-1.0802917,4.5686035,0.94836426,0.0
2010-03-19,-2.9077148,6.8069153,1.5496521,0.0
2010-03-20,-1.477478,9.046265,3.361145,0.0
2010-03-21,0.03164673,12.918701,6.1606445,0.0
2010-03-22,1.898529,15.972839,8.551544,0.0
2010-03-23,5.2168884,16.935486,10.348816,0.0
2010-03-24,5.9842224,17.490967,10.961334,0.0
2010-03-25,5.21344,15.4053955,9.71048,0.0
2010-03-26,4.3439026,14.765991,9.169952,0.0
2010-03-27,5.0128784,15.821686,9.933136,0.0
2010-03-28,5.990387,16.757019,10.714569,0.0
2010-03-29,5.9059143,11.417999,7.4506836,4.722187042236328
2010-03-30,2.9753723,10.501984,6.28006,0.0
2010-03-31,2.8468933,15.209015,8.815765,0.0
2010-04-01,5.448395,15.670258,10.0372925,1.9790576696395872
2010-04-02,5.6157227,18.209595,11.540985,0.0
2010-04-03,7.31485,16.136292,10.954254,0.0
2010-04-04,5.7634583,15.446014,10.040894,0.0
2010-04-05,4.8640747,17.129456,10.736481,0.0
2010-04-06,6.3124084,18.170258,11.617706,0.0
2010-04-07,5.2065125,11.125122,7.156494,0.0
2010-04-08,3.2660522,10.614136,6.452118,0.0
2010-04-09,3.1782532,10.891266,6.5898743,0.0
2010-04-10,2.8165588,13.255188,7.6192017,6.618873119354248
2010-04-11,4.3393555,10.921478,7.2320557,10.809967041015623
2010-04-12,4.050812,8.808075,5.8332825,2.7024917602539062
2010-04-13,2.1235046,12.760956,7.2442627,0.0
2010-04-14,3.4562378,14.844635,9.291901,0.0
2010-04-15,5.286194,16.670563,10.944153,0.0
2010-04-16,7.0387573,18.936249,12.963043,0.0
2010-04-17,8.889221,19.963379,14.10849,1.5018677711486816
2010-04-18,8.419586,18.691528,13.70932,0.0
2010-04-19,9.384949,20.200714,14.501953,0.0
2010-04-20,9.687714,18.674835,14.278717,3.0037355422973633
2010-04-21,8.105682,13.206818,9.998749,0.0
2010-04-22,5.6817017,13.15271,8.612305,0.0
2010-04-23,4.7144775,15.786804,10.113617,0.0
2010-04-24,6.023285,17.921112,12.026062,0.0
2010-04-25,8.427307,19.252533,13.861603,0.0
2010-04-26,9.897369,18.271332,13.86554,0.0
2010-04-27,7.917938,16.02127,11.684479,4.168457508087158
2010-04-28,7.201416,15.687317,11.386566,0.0
2010-04-29,8.077484,16.019562,11.858673,4.168457508087158
2010-04-30,6.6562195,15.165619,10.859497,0.0
2010-05-01,6.8997498,15.807068,11.191132,0.0
2010-05-02,7.619934,18.454895,13.037079,0.0
2010-05-03,8.5243225,20.247192,14.547882,0.0
2010-05-04,9.813904,21.687317,15.779938,0.0
2010-05-05,10.987854,22.274048,16.448883,0.0
2010-05-06,11.774628,23.080841,17.345062,2.7598586082458496
2010-05-07,12.277191,23.887146,18.078796,0.0
2010-05-08,12.014374,23.560577,17.95163,0.0
2010-05-09,13.381897,22.02295,17.951721,8.27957534790039
2010-05-10,11.773285,22.110626,16.756866,0.0
2010-05-11,11.02417,22.29663,16.626709,0.0
2010-05-12,12.170746,23.593353,18.09845,0.0
2010-05-13,13.349213,25.38556,19.581757,0.0
2010-05-14,14.199097,25.954346,20.070831,0.0
2010-05-15,14.519867,24.460236,19.844421,3.4992547035217285
2010-05-16,16.573425,26.861145,21.534912,0.0
2010-05-17,13.312622,22.826965,17.53238,0.0
2010-05-18,10.838104,17.086792,13.627167,0.0
2010-05-19,8.9835205,17.053925,12.91095,0.0
2010-05-20,10.217072,18.595306,14.196594,0.0
2010-05-21,9.070557,18.356232,13.44986,0.0
2010-05-22,9.032166,17.160187,12.955994,0.0
2010-05-23,7.983551,16.681824,12.059174,0.0
2010-05-24,9.012054,17.79123,13.55423,0.0
2010-05-25,10.180786,19.895721,15.294281,0.0
2010-05-26,10.943695,21.665283,16.831146,0.0
2010-05-27,13.38443,23.574585,18.331818,13.751845359802246
2010-05-28,12.748169,23.214142,18.39029,0.0
2010-05-29,14.459534,25.442291,20.182098,0.0
2010-05-30,14.906555,25.85199,20.628754,0.0
2010-05-31,15.835022,26.243439,21.124664,0.0
2010-06-01,15.706818,28.034088,21.597107,0.0
2010-06-02,15.216095,25.189758,20.09494,0.0
2010-06-03,13.499847,24.501862,18.676392,0.0
2010-06-04,13.394318,26.26529,19.690674,0.0
2010-06-05,14.828918,27.141602,21.1792,0.0
2010-06-06,16.70404,24.979889,20.564117,0.0
2010-06-07,13.283478,21.157257,16.938477,0.0
2010-06-08,12.998383,20.261139,16.46054,0.0
2010-06-09,13.185516,21.205994,17.172485,0.0
2010-06-10,12.911041,20.119354,16.065857,0.0
2010-06-11,13.098938,19.24704,16.11325,0.0
2010-06-12,12.978973,23.618805,18.519318,0.0
2010-06-13,14.911133,27.495178,21.321747,0.0
2010-06-14,16.25415,26.88388,21.204163,18.993741989135746
2010-06-15,16.01529,26.98114,21.708893,0.0
2010-06-16,17.137207,28.465088,22.759705,0.0
2010-06-17,17.669617,28.23059,22.918732,0.0
2010-06-18,17.622803,27.4104,22.375,0.0
2010-06-19,17.2529,26.703796,21.79361,10.357921600341797
2010-06-20,16.87616,26.7323,21.896942,10.357921600341797
2010-06-21,15.929657,27.894104,22.396057,0.0
2010-06-22,16.620483,26.64978,21.559784,0.0
2010-06-23,14.651367,23.029083,18.063354,0.0
2010-06-24,12.333435,20.943848,16.670135,0.0
2010-06-25,13.963501,20.853699,17.177277,0.0
2010-06-26,12.011536,21.06601,16.742249,0.0
2010-06-27,14.249268,22.079529,17.90976,0.0
2010-06-28,13.390747,21.009827,17.25589,0.0
2010-06-29,12.60553,22.788452,18.198883,0.0
2010-06-30,14.8414,24.559845,20.064056,0.0
